X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
3550.00,4850.00,0.0249,0.0277,0.0339,0.0482,0.0914,0.0914,0.1083,0.1129,0.1353,0.0442,0.0108,0.2362,0.1685
3600.00,4850.00,0.0269,0.0308,0.0364,0.0513,0.0873,0.0873,0.1024,0.1055,0.127,0.0436,0.0108,0.2381,0.1767
3650.00,4850.00,0.028,0.0304,0.0373,0.0516,0.0965,0.0965,0.1146,0.1177,0.1405,0.0451,0.0108,0.233,0.1664
3700.00,4850.00,0.029,0.0314,0.0404,0.0558,0.1132,0.1132,0.1351,0.139,0.1663,0.0499,0.0108,0.2395,0.1601
3750.00,4850.00,0.031,0.0352,0.046,0.0629,0.1307,0.1307,0.1561,0.1621,0.1915,0.0545,0.0108,0.2502,0.1617
3800.00,4850.00,0.0338,0.0386,0.0475,0.0648,0.1222,0.1222,0.1451,0.1496,0.1773,0.0545,0.0108,0.2546,0.1758
3850.00,4850.00,0.0353,0.0429,0.0509,0.0666,0.1134,0.1134,0.133,0.1348,0.1585,0.0506,0.0108,0.2418,0.177
3900.00,4850.00,0.0346,0.0401,0.0477,0.0617,0.1068,0.1068,0.124,0.1242,0.1469,0.048,0.0107,0.2218,0.1632
3950.00,4850.00,0.0313,0.0378,0.046,0.0598,0.1114,0.1114,0.13,0.1331,0.1565,0.0474,0.0107,0.2258,0.1608
4000.00,4850.00,0.0265,0.0273,0.0353,0.0478,0.1042,0.1042,0.1237,0.1282,0.1533,0.0478,0.0108,0.2251,0.153
4050.00,4850.00,0.023,0.0249,0.0333,0.0459,0.107,0.107,0.1278,0.1334,0.1594,0.0492,0.0109,0.2243,0.1459
4100.00,4850.00,0.0216,0.0251,0.0343,0.0476,0.1139,0.1139,0.1373,0.1435,0.1708,0.0509,0.0108,0.2368,0.1501
4150.00,4850.00,0.0212,0.025,0.0339,0.0481,0.1126,0.1126,0.1361,0.1421,0.1699,0.051,0.0108,0.245,0.1559
4200.00,4850.00,0.0208,0.0247,0.032,0.0467,0.0963,0.0963,0.1152,0.1212,0.1453,0.0473,0.0108,0.249,0.1672
4250.00,4850.00,0.0211,0.0245,0.0302,0.0451,0.0838,0.0838,0.1001,0.1041,0.1271,0.0454,0.0109,0.2515,0.1763
4300.00,4850.00,0.0227,0.0283,0.0363,0.0513,0.1059,0.1059,0.1271,0.1314,0.1563,0.048,0.0108,0.2478,0.1656
4350.00,4850.00,0.0243,0.0279,0.0369,0.0516,0.1133,0.1133,0.1373,0.1415,0.1686,0.0515,0.0108,0.244,0.159
4400.00,4850.00,0.0243,0.0288,0.0379,0.0527,0.1126,0.1126,0.1348,0.1403,0.1663,0.051,0.0107,0.2368,0.1546
4450.00,4850.00,0.0246,0.0285,0.036,0.0501,0.098,0.098,0.1154,0.1205,0.1434,0.0471,0.0107,0.2256,0.1554
4500.00,4850.00,0.0249,0.0293,0.0353,0.0497,0.0875,0.0875,0.1024,0.1053,0.1257,0.0436,0.0107,0.2217,0.161
4550.00,4850.00,0.026,0.0335,0.0402,0.0557,0.0942,0.0942,0.1094,0.1129,0.1334,0.0426,0.0107,0.2284,0.1681
4600.00,4850.00,0.0271,0.0315,0.0372,0.0521,0.0856,0.0856,0.0987,0.1017,0.1221,0.0425,0.0108,0.2268,0.1706
4650.00,4850.00,0.027,0.028,0.0331,0.0474,0.0798,0.0798,0.0938,0.0958,0.1164,0.0421,0.0108,0.2288,0.1707
4700.00,4850.00,0.0294,0.0335,0.0403,0.0558,0.0967,0.0967,0.1144,0.1163,0.1394,0.0459,0.0108,0.2358,0.1696
4750.00,4850.00,0.0338,0.0417,0.0515,0.0689,0.1208,0.1208,0.1419,0.1443,0.1699,0.0513,0.0108,0.2373,0.1636
4800.00,4850.00,0.0377,0.0479,0.0593,0.0779,0.136,0.136,0.1591,0.1615,0.1893,0.0557,0.0108,0.2457,0.1675
4850.00,4850.00,0.0372,0.0424,0.0534,0.0705,0.1315,0.1315,0.1548,0.1595,0.1883,0.0564,0.0107,0.2451,0.1631
4900.00,4850.00,0.034,0.0327,0.042,0.0579,0.1173,0.1173,0.1405,0.1456,0.1744,0.0551,0.0107,0.2472,0.1627
4950.00,4850.00,0.0295,0.0314,0.0405,0.0562,0.1178,0.1178,0.1419,0.1472,0.1761,0.0541,0.0108,0.2456,0.1595
5000.00,4850.00,0.0288,0.0342,0.0436,0.0579,0.1202,0.1202,0.1418,0.1468,0.1749,0.0522,0.0108,0.2312,0.1525
5050.00,4850.00,0.0302,0.0371,0.0458,0.0604,0.1151,0.1151,0.1346,0.1369,0.1642,0.0515,0.0108,0.2296,0.159
5100.00,4850.00,0.0304,0.0353,0.0447,0.0591,0.121,0.121,0.1431,0.147,0.1742,0.0525,0.0108,0.2323,0.1563
5150.00,4850.00,0.0286,0.0314,0.0413,0.0543,0.127,0.127,0.1517,0.157,0.1862,0.0545,0.0107,0.2283,0.1452
5200.00,4850.00,0.0276,0.0327,0.0426,0.0558,0.1285,0.1285,0.1533,0.1593,0.1877,0.0548,0.0107,0.2332,0.1498
5250.00,4850.00,0.0277,0.0333,0.0415,0.0558,0.113,0.113,0.1336,0.1368,0.1633,0.0525,0.0106,0.235,0.1619
5300.00,4850.00,0.0298,0.0368,0.0455,0.0609,0.1176,0.1176,0.1392,0.1434,0.1703,0.051,0.0106,0.2439,0.1694
5350.00,4850.00,0.0316,0.0398,0.049,0.0655,0.1232,0.1232,0.1456,0.1507,0.1791,0.0515,0.0107,0.2563,0.1792
5400.00,4850.00,0.0326,0.0383,0.0468,0.0633,0.1185,0.1185,0.1405,0.1448,0.173,0.0516,0.0107,0.2557,0.1805
5450.00,4850.00,0.0323,0.036,0.0433,0.0596,0.1075,0.1075,0.1274,0.1308,0.1569,0.05,0.0107,0.2482,0.1777
5500.00,4850.00,0.0299,0.0359,0.0431,0.0606,0.1026,0.1026,0.1222,0.1265,0.152,0.0486,0.0108,0.2519,0.1808
5550.00,4850.00,0.0276,0.0322,0.0396,0.0575,0.1018,0.1018,0.1223,0.1296,0.1566,0.0487,0.0108,0.2619,0.1839
5600.00,4850.00,0.0243,0.028,0.0341,0.0518,0.0914,0.0914,0.1105,0.1186,0.1453,0.048,0.0108,0.2786,0.2041
5650.00,4850.00,0.0227,0.026,0.0316,0.0501,0.0865,0.0865,0.1054,0.1142,0.1412,0.0478,0.0108,0.2948,0.2223
5700.00,4850.00,0.0223,0.0247,0.0299,0.0493,0.0834,0.0834,0.1032,0.1131,0.1406,0.0484,0.0109,0.31,0.2348
5750.00,4850.00,0.0226,0.0253,0.0307,0.0501,0.086,0.086,0.1057,0.1158,0.1436,0.0493,0.0109,0.3118,0.2339
5800.00,4850.00,0.024,0.0273,0.0335,0.0519,0.0914,0.0914,0.1109,0.1191,0.146,0.0498,0.0109,0.2868,0.2074
5850.00,4850.00,0.0263,0.0313,0.0388,0.057,0.1023,0.1023,0.1224,0.129,0.1563,0.0506,0.0109,0.2641,0.183
5900.00,4850.00,0.0286,0.0377,0.0464,0.065,0.1135,0.1135,0.135,0.1402,0.1676,0.0525,0.0108,0.2561,0.1772
5950.00,4850.00,0.0296,0.0375,0.0462,0.0642,0.1123,0.1123,0.1334,0.1376,0.1652,0.0527,0.0108,0.2497,0.1743
6000.00,4850.00,0.0295,0.0365,0.0454,0.0639,0.1132,0.1132,0.134,0.1394,0.1664,0.0521,0.0108,0.2509,0.1739
6050.00,4850.00,0.0299,0.0359,0.0445,0.0633,0.1124,0.1124,0.1327,0.1384,0.166,0.0522,0.0108,0.2534,0.1741
6100.00,4850.00,0.0314,0.0405,0.05,0.0683,0.1196,0.1196,0.1402,0.1456,0.172,0.0524,0.0108,0.2512,0.1734
6150.00,4850.00,0.0333,0.0407,0.0497,0.0671,0.1151,0.1151,0.1347,0.1383,0.1637,0.0517,0.0108,0.2459,0.1752
6200.00,4850.00,0.0335,0.041,0.05,0.0677,0.1169,0.1169,0.1368,0.1404,0.1665,0.0519,0.0109,0.2443,0.1728
6250.00,4850.00,0.0313,0.0366,0.0458,0.0629,0.1165,0.1165,0.1374,0.1415,0.1688,0.0524,0.0108,0.2364,0.1605
6300.00,4850.00,0.0292,0.0342,0.0433,0.0592,0.1136,0.1136,0.1344,0.1385,0.1659,0.0519,0.0108,0.2276,0.1524
6350.00,4850.00,0.028,0.0345,0.0446,0.0592,0.1199,0.1199,0.1419,0.1461,0.1728,0.0517,0.0108,0.2275,0.1509
6400.00,4850.00,0.0264,0.032,0.0416,0.0558,0.1167,0.1167,0.1377,0.1425,0.1699,0.0523,0.0108,0.2316,0.1541
6450.00,4850.00,0.0245,0.0298,0.0383,0.0539,0.1092,0.1092,0.1305,0.1364,0.1634,0.0518,0.0109,0.2399,0.1596
6500.00,4850.00,0.0236,0.0274,0.0352,0.052,0.1051,0.1051,0.1281,0.1344,0.1616,0.0526,0.011,0.2533,0.1681
6550.00,4850.00,0.0233,0.0277,0.0359,0.0513,0.1138,0.1138,0.1381,0.1444,0.1724,0.0543,0.011,0.2489,0.1626
6600.00,4850.00,0.0234,0.0291,0.0374,0.051,0.1186,0.1186,0.1433,0.1481,0.1776,0.0564,0.0109,0.2362,0.155
6650.00,4850.00,0.0232,0.0271,0.037,0.0479,0.136,0.136,0.1671,0.1734,0.2047,0.0591,0.0109,0.2297,0.1435
6700.00,4850.00,0.0222,0.0261,0.0366,0.0484,0.1414,0.1414,0.1753,0.1804,0.2157,0.0627,0.0109,0.2389,0.1449
6750.00,4850.00,0.021,0.026,0.0381,0.0497,0.1539,0.1539,0.191,0.1965,0.2344,0.0668,0.011,0.2418,0.1387
6800.00,4850.00,0.0207,0.026,0.0388,0.0489,0.1651,0.1651,0.2037,0.2108,0.2488,0.068,0.011,0.2301,0.1269
6850.00,4850.00,0.0208,0.025,0.0359,0.0466,0.1428,0.1428,0.1746,0.1803,0.2144,0.0667,0.0108,0.2212,0.1316
6900.00,4850.00,0.0212,0.0256,0.0353,0.0481,0.1292,0.1292,0.1572,0.1639,0.1946,0.0635,0.0107,0.2336,0.1442
6950.00,4850.00,0.0216,0.0263,0.0358,0.0501,0.1262,0.1262,0.1535,0.1606,0.1913,0.0605,0.0108,0.2477,0.1531
7000.00,4850.00,0.0218,0.0263,0.036,0.0493,0.1257,0.1257,0.1523,0.1589,0.1891,0.0596,0.0108,0.2346,0.1441
7050.00,4850.00,0.0214,0.0253,0.0342,0.0469,0.1167,0.1167,0.1416,0.1468,0.1754,0.0598,0.0108,0.2292,0.1444
7100.00,4850.00,0.0209,0.0243,0.0312,0.0459,0.0981,0.0981,0.1195,0.1247,0.1519,0.0565,0.0108,0.2495,0.1699
7150.00,4850.00,0.0198,0.0231,0.0313,0.0454,0.1189,0.1189,0.1474,0.1547,0.1856,0.0586,0.0109,0.2505,0.1598
7200.00,4850.00,0.0186,0.0236,0.0353,0.0421,0.1609,0.1609,0.2008,0.2043,0.2414,0.0692,0.0108,0.2014,0.1079
7250.00,4850.00,0.0178,0.0226,0.0372,0.0368,0.2166,0.2166,0.2798,0.2828,0.3288,0.0848,0.0107,0.1829,0.0894
7300.00,4850.00,0.0175,0.0218,0.0393,0.0313,0.2613,0.2613,0.3411,0.3444,0.3973,0.0993,0.0108,0.1778,0.0817
7350.00,4850.00,0.0183,0.0232,0.0442,0.0326,0.286,0.286,0.3715,0.3735,0.431,0.1083,0.0108,0.1867,0.0847
7400.00,4850.00,0.0195,0.0249,0.048,0.0351,0.2965,0.2965,0.3851,0.3872,0.4462,0.112,0.0107,0.1984,0.0915
7450.00,4850.00,0.0198,0.0251,0.048,0.0361,0.2897,0.2897,0.3739,0.3767,0.436,0.1112,0.0106,0.1988,0.0921
7500.00,4850.00,0.0195,0.0248,0.0461,0.0364,0.276,0.276,0.3566,0.3586,0.4166,0.1097,0.0106,0.1949,0.0906
8750.00,4850.00,0.0238,0.0323,0.056,0.0572,0.2456,0.2456,0.3034,0.3064,0.3617,0.0996,0.0108,0.2508,0.1331
8800.00,4850.00,0.0238,0.0315,0.0557,0.0537,0.2642,0.2642,0.331,0.3343,0.3905,0.1009,0.0108,0.256,0.1306
8850.00,4850.00,0.0227,0.0285,0.0523,0.0481,0.2775,0.2775,0.3542,0.3594,0.4191,0.1058,0.0108,0.2552,0.122
8900.00,4850.00,0.0215,0.0267,0.0507,0.0433,0.2911,0.2911,0.3766,0.3811,0.4449,0.1116,0.0107,0.2457,0.1133
0.00,4800.00,0.0157,0.0187,0.0299,0.0308,0.1528,0.1528,0.1931,0.1933,0.2259,0.0611,0.0105,0.1538,0.0756
50.00,4800.00,0.0158,0.0182,0.0298,0.0291,0.1619,0.1619,0.207,0.2074,0.2401,0.0592,0.0105,0.149,0.0723
100.00,4800.00,0.0155,0.0177,0.0293,0.0274,0.1681,0.1681,0.2177,0.2177,0.2505,0.06,0.0105,0.1404,0.068
150.00,4800.00,0.0153,0.0174,0.0293,0.0264,0.181,0.181,0.2369,0.2386,0.273,0.0619,0.0105,0.1352,0.0645
200.00,4800.00,0.0154,0.0174,0.0297,0.0262,0.1918,0.1918,0.2538,0.2553,0.2915,0.0646,0.0106,0.1337,0.0627
250.00,4800.00,0.0155,0.0177,0.0314,0.026,0.2109,0.2109,0.2822,0.2839,0.3231,0.0685,0.0106,0.1321,0.0606
1650.00,4800.00,0.0171,0.0234,0.0469,0.0355,0.2846,0.2846,0.3637,0.3666,0.4227,0.1036,0.0107,0.1981,0.0902
1700.00,4800.00,0.0179,0.0248,0.0474,0.0396,0.2595,0.2595,0.3264,0.3295,0.3831,0.1,0.0107,0.1987,0.0985
1750.00,4800.00,0.0182,0.024,0.0445,0.0403,0.2309,0.2309,0.2903,0.2934,0.344,0.0938,0.0107,0.1875,0.0972
1800.00,4800.00,0.0181,0.0225,0.0422,0.039,0.2253,0.2253,0.2859,0.2919,0.3419,0.0918,0.0106,0.1809,0.0906
1850.00,4800.00,0.0184,0.0234,0.0435,0.0409,0.224,0.224,0.2824,0.2882,0.3387,0.0914,0.0106,0.1904,0.0953
1900.00,4800.00,0.0186,0.0244,0.0446,0.0419,0.2282,0.2282,0.2881,0.2941,0.3442,0.0914,0.0106,0.1992,0.0996
1950.00,4800.00,0.0181,0.0232,0.0429,0.0406,0.2338,0.2338,0.3004,0.3089,0.3606,0.0936,0.0106,0.1926,0.0935
2000.00,4800.00,0.0177,0.0218,0.0402,0.0386,0.2261,0.2261,0.293,0.3015,0.3548,0.0936,0.0106,0.1825,0.0877
2050.00,4800.00,0.0185,0.0232,0.0414,0.0395,0.2232,0.2232,0.2882,0.2958,0.3474,0.0927,0.0107,0.1909,0.0939
2100.00,4800.00,0.0188,0.0236,0.0408,0.0404,0.2189,0.2189,0.2804,0.2894,0.3373,0.0862,0.0108,0.2225,0.1179
2150.00,4800.00,0.0179,0.0204,0.0295,0.0371,0.1324,0.1324,0.1677,0.1741,0.2093,0.0658,0.0109,0.2415,0.1598
2200.00,4800.00,0.0171,0.0188,0.0229,0.0336,0.0674,0.0674,0.0828,0.0873,0.1093,0.043,0.0109,0.2383,0.1754
2250.00,4800.00,0.0177,0.0199,0.0237,0.0364,0.0648,0.0648,0.0789,0.0858,0.1061,0.0363,0.0108,0.2761,0.1982
2300.00,4800.00,0.0188,0.0216,0.0262,0.0415,0.0739,0.0739,0.0906,0.0994,0.1227,0.0396,0.0109,0.319,0.2219
2350.00,4800.00,0.0199,0.0229,0.0281,0.0444,0.0795,0.0795,0.0976,0.1066,0.1317,0.0428,0.0109,0.33,0.228
2400.00,4800.00,0.0202,0.0232,0.0288,0.0451,0.0819,0.0819,0.1008,0.1092,0.1352,0.0455,0.0109,0.3213,0.2219
2450.00,4800.00,0.0199,0.0227,0.0289,0.0444,0.0908,0.0908,0.1116,0.1198,0.1471,0.048,0.0108,0.297,0.198
2500.00,4800.00,0.0193,0.0221,0.0284,0.0444,0.0945,0.0945,0.1161,0.1252,0.1526,0.0484,0.0108,0.2868,0.1924
2550.00,4800.00,0.0186,0.0208,0.0261,0.0433,0.0803,0.0803,0.0992,0.1085,0.1327,0.045,0.0108,0.2947,0.2137
2600.00,4800.00,0.0179,0.0197,0.0235,0.0376,0.0638,0.0638,0.0772,0.0833,0.1021,0.0385,0.0109,0.2611,0.1995
2650.00,4800.00,0.0175,0.0193,0.0224,0.0338,0.0564,0.0564,0.0668,0.0707,0.0863,0.0332,0.0108,0.2224,0.1734
2700.00,4800.00,0.0177,0.0194,0.0223,0.0328,0.0558,0.0558,0.0659,0.069,0.084,0.031,0.0108,0.201,0.1586
2750.00,4800.00,0.0178,0.0193,0.0222,0.0332,0.0555,0.0555,0.0665,0.0692,0.0839,0.0303,0.0109,0.2011,0.1612
2800.00,4800.00,0.0179,0.0193,0.0224,0.0342,0.055,0.055,0.0666,0.0697,0.0847,0.0308,0.0108,0.2125,0.172
2850.00,4800.00,0.0186,0.0197,0.0226,0.0343,0.0539,0.0539,0.0646,0.0673,0.0821,0.0316,0.0107,0.2127,0.1741
2900.00,4800.00,0.0213,0.0249,0.0284,0.0416,0.0621,0.0621,0.0737,0.0765,0.0929,0.0328,0.0107,0.2203,0.1806
2950.00,4800.00,0.0269,0.0378,0.0422,0.0582,0.0798,0.0798,0.092,0.095,0.1125,0.0352,0.0107,0.2373,0.1961
3000.00,4800.00,0.0296,0.0359,0.04,0.0552,0.0771,0.0771,0.0881,0.091,0.1088,0.0364,0.0107,0.2393,0.1987
3050.00,4800.00,0.0305,0.0343,0.0381,0.0523,0.0748,0.0748,0.0851,0.0872,0.1042,0.0364,0.0108,0.2275,0.1876
3100.00,4800.00,0.0314,0.0406,0.0457,0.0611,0.0831,0.0831,0.0944,0.0961,0.112,0.036,0.0108,0.2246,0.1837
3150.00,4800.00,0.0297,0.0288,0.0329,0.0456,0.0662,0.0662,0.0763,0.0778,0.0924,0.0348,0.0106,0.2052,0.1663
3200.00,4800.00,0.024,0.0209,0.0238,0.0348,0.0559,0.0559,0.0656,0.0679,0.0819,0.0324,0.0106,0.1896,0.1506
3250.00,4800.00,0.02,0.0207,0.0235,0.0338,0.0561,0.0561,0.066,0.0684,0.0823,0.0304,0.0106,0.1805,0.1405
3300.00,4800.00,0.019,0.0211,0.0237,0.0339,0.054,0.054,0.0629,0.0649,0.0783,0.0298,0.0107,0.1822,0.1428
3350.00,4800.00,0.019,0.0207,0.0235,0.0341,0.0562,0.0562,0.0661,0.0684,0.0826,0.0303,0.0108,0.1985,0.1555
3400.00,4800.00,0.0196,0.0226,0.0258,0.038,0.0626,0.0626,0.0738,0.0769,0.0928,0.0321,0.0108,0.2192,0.1691
3450.00,4800.00,0.0213,0.0261,0.0307,0.044,0.0752,0.0752,0.0886,0.0926,0.1105,0.036,0.0108,0.2308,0.1728
3500.00,4800.00,0.0224,0.0262,0.032,0.0457,0.0853,0.0853,0.1013,0.1062,0.1267,0.0411,0.0108,0.2356,0.1706
3550.00,4800.00,0.0241,0.0286,0.0342,0.0491,0.0859,0.0859,0.1011,0.1058,0.1268,0.0426,0.0107,0.2422,0.1784
3600.00,4800.00,0.0251,0.0288,0.0345,0.0493,0.0861,0.0861,0.1012,0.1052,0.126,0.0428,0.0107,0.2422,0.1783
3650.00,4800.00,0.0248,0.0259,0.0329,0.0471,0.0967,0.0967,0.116,0.1203,0.1447,0.0463,0.0108,0.239,0.1658
3700.00,4800.00,0.0244,0.0261,0.0361,0.0487,0.1217,0.1217,0.1471,0.1547,0.1832,0.0521,0.0108,0.235,0.1504
3750.00,4800.00,0.0257,0.0257,0.0342,0.0484,0.1139,0.1139,0.1384,0.1432,0.1739,0.0549,0.0108,0.2448,0.1627
3800.00,4800.00,0.0296,0.0362,0.0442,0.0592,0.1163,0.1163,0.1394,0.1423,0.1692,0.0533,0.0108,0.2464,0.1742
3850.00,4800.00,0.0328,0.036,0.0436,0.0571,0.1069,0.1069,0.1264,0.127,0.1508,0.0487,0.0108,0.2266,0.1633
3900.00,4800.00,0.0317,0.0336,0.0417,0.0545,0.1084,0.1084,0.128,0.13,0.153,0.0474,0.0108,0.2198,0.1535
3950.00,4800.00,0.0274,0.0283,0.0367,0.0483,0.1078,0.1078,0.1287,0.1328,0.1568,0.0483,0.0108,0.2241,0.1517
4000.00,4800.00,0.023,0.0234,0.0312,0.0423,0.1031,0.1031,0.1245,0.128,0.1536,0.0496,0.0108,0.2205,0.1449
4050.00,4800.00,0.021,0.0246,0.0341,0.0465,0.118,0.118,0.1425,0.1493,0.1775,0.052,0.0109,0.2319,0.1444
4100.00,4800.00,0.0209,0.0253,0.0347,0.0488,0.1189,0.1189,0.1434,0.1495,0.1787,0.0546,0.0108,0.2437,0.1522
4150.00,4800.00,0.0207,0.025,0.034,0.0483,0.1141,0.1141,0.1377,0.1452,0.1732,0.0527,0.0108,0.2484,0.1569
4200.00,4800.00,0.0205,0.0233,0.0298,0.0438,0.0915,0.0915,0.1095,0.1157,0.1404,0.0478,0.0109,0.249,0.1686
4250.00,4800.00,0.021,0.0242,0.0298,0.0442,0.0848,0.0848,0.1014,0.1054,0.128,0.0451,0.0109,0.2458,0.172
4300.00,4800.00,0.0222,0.0263,0.0338,0.0491,0.102,0.102,0.1227,0.1272,0.1523,0.0477,0.0108,0.2468,0.1666
4350.00,4800.00,0.0232,0.0279,0.0367,0.0515,0.1114,0.1114,0.1339,0.1387,0.1648,0.0513,0.0108,0.2407,0.1591
4400.00,4800.00,0.0241,0.0291,0.0369,0.0512,0.1017,0.1017,0.1215,0.1258,0.1496,0.0493,0.0107,0.233,0.1604
4450.00,4800.00,0.0257,0.032,0.0384,0.053,0.0915,0.0915,0.107,0.1102,0.1315,0.0454,0.0107,0.2303,0.1683
4500.00,4800.00,0.027,0.0339,0.0408,0.0561,0.0947,0.0947,0.1106,0.1143,0.1346,0.0425,0.0108,0.2315,0.1711
4550.00,4800.00,0.0279,0.0345,0.0407,0.0563,0.0907,0.0907,0.1052,0.1079,0.1281,0.0417,0.0108,0.2316,0.1757
4600.00,4800.00,0.0276,0.0326,0.0389,0.0544,0.0895,0.0895,0.104,0.1082,0.1282,0.0423,0.0108,0.2348,0.1745
4650.00,4800.00,0.0269,0.031,0.038,0.0527,0.0954,0.0954,0.1124,0.1153,0.1383,0.0439,0.0109,0.2352,0.1688
4700.00,4800.00,0.0303,0.0406,0.0507,0.0673,0.1236,0.1236,0.1446,0.1484,0.1746,0.0486,0.0108,0.2405,0.1644
4750.00,4800.00,0.0353,0.048,0.059,0.0771,0.1339,0.1339,0.156,0.1577,0.1854,0.0537,0.0108,0.2426,0.1667
4800.00,4800.00,0.0353,0.0428,0.0544,0.0709,0.1365,0.1365,0.1609,0.1651,0.1939,0.0567,0.0107,0.241,0.16
4850.00,4800.00,0.0311,0.0311,0.0402,0.0551,0.116,0.116,0.1387,0.1437,0.1725,0.0554,0.0107,0.2388,0.1566
4900.00,4800.00,0.0278,0.0286,0.0368,0.0512,0.109,0.109,0.1315,0.1358,0.1626,0.0534,0.0107,0.2377,0.1577
4950.00,4800.00,0.0259,0.0306,0.0401,0.0533,0.1183,0.1183,0.1427,0.1472,0.1735,0.0533,0.0108,0.2263,0.146
5000.00,4800.00,0.0274,0.0328,0.0421,0.0555,0.1169,0.1169,0.1384,0.1414,0.1683,0.0525,0.0108,0.2208,0.1457
5050.00,4800.00,0.0286,0.0334,0.0426,0.0561,0.1168,0.1168,0.1394,0.1422,0.1689,0.0522,0.0108,0.2269,0.1523
5100.00,4800.00,0.0276,0.0308,0.041,0.0542,0.1257,0.1257,0.151,0.1555,0.1856,0.0549,0.0108,0.2299,0.1472
5150.00,4800.00,0.0265,0.0313,0.0428,0.056,0.1396,0.1396,0.1679,0.1758,0.2077,0.0572,0.0108,0.2307,0.1386
5200.00,4800.00,0.0269,0.0333,0.0432,0.0569,0.1274,0.1274,0.1508,0.1558,0.1856,0.0566,0.0107,0.2313,0.1497
5250.00,4800.00,0.0286,0.0352,0.0448,0.0591,0.1244,0.1244,0.1469,0.151,0.1796,0.0544,0.0106,0.2358,0.1578
5300.00,4800.00,0.0311,0.0385,0.048,0.0636,0.1267,0.1267,0.1504,0.1549,0.1838,0.0534,0.0107,0.2461,0.1676
5350.00,4800.00,0.0318,0.0373,0.0464,0.0618,0.1221,0.1221,0.1454,0.1491,0.1777,0.0534,0.0107,0.2472,0.171
5400.00,4800.00,0.032,0.0368,0.0454,0.0607,0.1201,0.1201,0.1431,0.1474,0.1746,0.052,0.0108,0.2449,0.1688
5450.00,4800.00,0.0309,0.0384,0.0455,0.0627,0.1046,0.1046,0.1233,0.1264,0.1513,0.0493,0.0108,0.2471,0.1789
5500.00,4800.00,0.0287,0.0326,0.0397,0.0565,0.0994,0.0994,0.1191,0.1235,0.149,0.0482,0.0108,0.2524,0.1787
5550.00,4800.00,0.0268,0.0294,0.0374,0.0533,0.1071,0.1071,0.1297,0.1361,0.1644,0.0503,0.0107,0.2565,0.1737
5600.00,4800.00,0.0256,0.0299,0.0384,0.0536,0.1102,0.1102,0.1331,0.1406,0.1688,0.0508,0.0107,0.2553,0.1735
5650.00,4800.00,0.025,0.0335,0.0407,0.0585,0.1012,0.1012,0.1216,0.1283,0.1557,0.0498,0.0107,0.2704,0.1969
5700.00,4800.00,0.0234,0.0278,0.0333,0.0525,0.0873,0.0873,0.1069,0.1155,0.1425,0.0489,0.0108,0.2989,0.2262
5750.00,4800.00,0.022,0.0243,0.0293,0.0489,0.0824,0.0824,0.1024,0.1134,0.1411,0.0488,0.0109,0.3262,0.25
5800.00,4800.00,0.023,0.0261,0.0315,0.0512,0.0852,0.0852,0.1049,0.1147,0.1421,0.0491,0.011,0.3182,0.2408
5850.00,4800.00,0.0264,0.0342,0.041,0.0609,0.0988,0.0988,0.1177,0.1253,0.1517,0.0501,0.0109,0.2913,0.2158
5900.00,4800.00,0.0297,0.0369,0.0449,0.0637,0.1085,0.1085,0.128,0.1336,0.1605,0.0518,0.0108,0.2675,0.1928
5950.00,4800.00,0.03,0.0356,0.0443,0.0623,0.113,0.113,0.1339,0.1404,0.1684,0.052,0.0108,0.259,0.1805
6000.00,4800.00,0.03,0.0346,0.0429,0.0615,0.1102,0.1102,0.1309,0.1367,0.1646,0.052,0.0108,0.2583,0.1787
6050.00,4800.00,0.0314,0.0396,0.049,0.0676,0.12,0.12,0.1406,0.1463,0.1738,0.0528,0.0108,0.2581,0.1782
6100.00,4800.00,0.0332,0.0424,0.0521,0.0703,0.1212,0.1212,0.1411,0.146,0.173,0.0533,0.0108,0.2547,0.179
6150.00,4800.00,0.0337,0.0398,0.0488,0.0665,0.1155,0.1155,0.1352,0.1403,0.1659,0.0523,0.0108,0.2485,0.1746
6200.00,4800.00,0.0324,0.0367,0.0453,0.0621,0.1115,0.1115,0.1315,0.1352,0.1613,0.0521,0.0109,0.2404,0.1667
6250.00,4800.00,0.0309,0.0367,0.0461,0.0628,0.1187,0.1187,0.1403,0.1447,0.1721,0.0534,0.0108,0.2338,0.1556
6300.00,4800.00,0.03,0.038,0.048,0.0644,0.1225,0.1225,0.1446,0.1488,0.1767,0.0534,0.0108,0.2338,0.1551
6350.00,4800.00,0.0289,0.036,0.046,0.0612,0.1214,0.1214,0.1439,0.1472,0.1753,0.0539,0.0108,0.2351,0.1578
6400.00,4800.00,0.0266,0.0315,0.0415,0.0556,0.1222,0.1222,0.1459,0.1514,0.1798,0.0543,0.0108,0.235,0.1519
6450.00,4800.00,0.0243,0.0276,0.0357,0.0512,0.1061,0.1061,0.1279,0.1329,0.1612,0.0532,0.0109,0.2481,0.165
6500.00,4800.00,0.0238,0.0281,0.0362,0.0519,0.1082,0.1082,0.1305,0.1359,0.1637,0.0533,0.011,0.2456,0.1626
6550.00,4800.00,0.0241,0.0303,0.0395,0.0539,0.1229,0.1229,0.1488,0.1541,0.1828,0.055,0.011,0.2376,0.1527
