X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
3450.00,4850.00,0.0312,0.032,0.0374,0.0468,0.0577,0.0803,0.0967,0.0987,0.1205,0.0325,0.0106,0.2271,0.16
3500.00,4850.00,0.0328,0.0345,0.0422,0.0525,0.0673,0.0981,0.1184,0.1202,0.1465,0.0378,0.0107,0.2353,0.1605
3550.00,4850.00,0.0343,0.0356,0.0429,0.0547,0.0685,0.0965,0.116,0.1178,0.1444,0.0386,0.0107,0.2424,0.1686
3600.00,4850.00,0.037,0.0396,0.0463,0.0582,0.0692,0.0929,0.11,0.1113,0.1356,0.0378,0.0107,0.2446,0.1774
3650.00,4850.00,0.039,0.0401,0.0478,0.059,0.0728,0.1013,0.1199,0.1207,0.1467,0.0387,0.0107,0.2312,0.1609
3700.00,4850.00,0.0414,0.0456,0.0562,0.0699,0.087,0.1231,0.1459,0.1472,0.1775,0.0428,0.0107,0.2368,0.156
3750.00,4850.00,0.0463,0.0501,0.0627,0.0778,0.0975,0.1418,0.169,0.1709,0.2039,0.0475,0.0108,0.248,0.1583
3800.00,4850.00,0.0495,0.0521,0.0625,0.077,0.0931,0.1317,0.1567,0.1565,0.1879,0.0472,0.0107,0.2533,0.1709
3850.00,4850.00,0.0511,0.0573,0.0667,0.0794,0.092,0.1256,0.1471,0.1444,0.1722,0.0446,0.0106,0.2467,0.1769
3900.00,4850.00,0.0505,0.0546,0.0633,0.0745,0.0875,0.1189,0.138,0.1347,0.1617,0.042,0.0106,0.2311,0.1675
3950.00,4850.00,0.0456,0.0494,0.0587,0.0694,0.0851,0.1226,0.1435,0.1429,0.171,0.0415,0.0107,0.2338,0.1636
4000.00,4850.00,0.0388,0.0373,0.0466,0.0563,0.0749,0.1159,0.1384,0.1392,0.1693,0.0425,0.0107,0.2325,0.1557
4050.00,4850.00,0.0349,0.0348,0.0447,0.054,0.0742,0.1179,0.1418,0.1426,0.1739,0.0432,0.0107,0.2243,0.1448
4100.00,4850.00,0.033,0.0346,0.0452,0.0555,0.077,0.1236,0.1502,0.1515,0.1844,0.0448,0.0107,0.2333,0.1459
4150.00,4850.00,0.0324,0.0347,0.0445,0.0557,0.0757,0.1203,0.1466,0.148,0.181,0.0448,0.0107,0.2421,0.1521
4200.00,4850.00,0.0319,0.0342,0.0417,0.0529,0.067,0.0997,0.1207,0.1228,0.1499,0.0407,0.0107,0.2456,0.1634
4250.00,4850.00,0.0323,0.0336,0.0401,0.0519,0.0636,0.0895,0.1077,0.1094,0.1348,0.0391,0.0107,0.253,0.1766
4300.00,4850.00,0.0337,0.0373,0.0466,0.0581,0.0751,0.1126,0.1349,0.1363,0.1655,0.0416,0.0108,0.2466,0.1636
4350.00,4850.00,0.035,0.0362,0.0466,0.058,0.0779,0.1207,0.1449,0.1464,0.1787,0.0444,0.0108,0.2428,0.1554
4400.00,4850.00,0.0356,0.0376,0.0479,0.0593,0.0785,0.1202,0.1436,0.1452,0.1763,0.0447,0.0107,0.2356,0.1521
4450.00,4850.00,0.0359,0.0397,0.0487,0.0601,0.0764,0.1105,0.1305,0.1318,0.1596,0.0423,0.0107,0.2321,0.158
4500.00,4850.00,0.0362,0.0399,0.0474,0.0587,0.0718,0.0985,0.1159,0.1164,0.1405,0.0392,0.0107,0.2276,0.1626
4550.00,4850.00,0.0364,0.0411,0.049,0.06,0.0728,0.0998,0.1171,0.118,0.1413,0.0373,0.0108,0.223,0.159
4600.00,4850.00,0.0366,0.037,0.0433,0.054,0.065,0.0872,0.1032,0.1038,0.1264,0.0367,0.0108,0.2264,0.1658
4650.00,4850.00,0.0381,0.0372,0.043,0.0545,0.0656,0.0871,0.1034,0.1036,0.1274,0.0374,0.0108,0.2395,0.1761
4700.00,4850.00,0.0433,0.0489,0.0577,0.0711,0.0853,0.1142,0.1335,0.1324,0.1604,0.0411,0.0108,0.2379,0.1689
4750.00,4850.00,0.0503,0.0564,0.0683,0.0812,0.0988,0.1336,0.1548,0.1512,0.181,0.0446,0.0108,0.2072,0.1376
4800.00,4850.00,0.0552,0.0657,0.0797,0.0941,0.1122,0.1519,0.1747,0.1711,0.2032,0.0474,0.0108,0.218,0.1409
4850.00,4850.00,0.0543,0.0587,0.072,0.0856,0.1046,0.1458,0.1696,0.1683,0.2006,0.0487,0.0108,0.2255,0.1446
4900.00,4850.00,0.0498,0.043,0.0538,0.0666,0.0865,0.1253,0.1497,0.1504,0.1828,0.048,0.0108,0.2355,0.1526
4950.00,4850.00,0.0408,0.0388,0.0489,0.0606,0.0801,0.1199,0.1435,0.1454,0.1767,0.0455,0.0108,0.2348,0.1519
5000.00,4850.00,0.0387,0.0408,0.0508,0.0597,0.0781,0.1168,0.1381,0.138,0.1658,0.0439,0.0108,0.213,0.1389
5050.00,4850.00,0.0397,0.0435,0.0526,0.0619,0.0775,0.1117,0.1312,0.1296,0.1554,0.0425,0.0108,0.2138,0.1456
5100.00,4850.00,0.0396,0.0416,0.0513,0.0603,0.0788,0.1194,0.1415,0.1411,0.1688,0.0428,0.0108,0.2215,0.147
5150.00,4850.00,0.0388,0.0418,0.0527,0.0621,0.0836,0.1316,0.1565,0.1569,0.1882,0.0455,0.0108,0.2279,0.1459
5200.00,4850.00,0.0392,0.0435,0.0545,0.0641,0.0854,0.1334,0.1587,0.1591,0.1908,0.0469,0.0108,0.2356,0.1528
5250.00,4850.00,0.0384,0.0412,0.0502,0.0597,0.0768,0.1154,0.1366,0.1355,0.1648,0.0443,0.0109,0.2339,0.1592
5300.00,4850.00,0.0414,0.0478,0.0579,0.0688,0.0858,0.1258,0.1474,0.1463,0.1758,0.0438,0.0109,0.2434,0.1674
5350.00,4850.00,0.0475,0.0596,0.0711,0.0861,0.1023,0.1435,0.1679,0.1668,0.1987,0.0458,0.0109,0.269,0.1898
5400.00,4850.00,0.0512,0.0542,0.0648,0.0791,0.0956,0.1344,0.1586,0.1576,0.1895,0.0469,0.0108,0.2666,0.1895
5450.00,4850.00,0.0501,0.0503,0.0594,0.0725,0.0867,0.1197,0.1406,0.1407,0.1693,0.0458,0.0107,0.2555,0.1826
5500.00,4850.00,0.0468,0.0507,0.0597,0.0739,0.0872,0.1168,0.1381,0.1388,0.1678,0.0446,0.0108,0.2557,0.1818
5550.00,4850.00,0.043,0.0462,0.0554,0.0699,0.0853,0.1174,0.1397,0.1419,0.1724,0.0444,0.0109,0.259,0.1788
5600.00,4850.00,0.0387,0.0408,0.0484,0.0626,0.0762,0.1046,0.1254,0.1286,0.1587,0.0434,0.0109,0.2703,0.1935
5650.00,4850.00,0.0361,0.0377,0.0449,0.0588,0.0714,0.0979,0.1195,0.1223,0.1521,0.0425,0.0108,0.2817,0.2083
5700.00,4850.00,0.0357,0.0377,0.0448,0.0597,0.0717,0.0974,0.1189,0.1229,0.1523,0.0423,0.0108,0.2932,0.2189
5750.00,4850.00,0.0363,0.0403,0.0477,0.0629,0.0749,0.0993,0.1201,0.1237,0.153,0.0425,0.0108,0.2868,0.2111
5800.00,4850.00,0.0375,0.0403,0.0476,0.0614,0.0745,0.1003,0.12,0.1225,0.1506,0.0421,0.0108,0.2637,0.1863
5850.00,4850.00,0.0398,0.0441,0.0527,0.066,0.0814,0.1112,0.1309,0.1323,0.1609,0.0426,0.0108,0.2456,0.1674
5900.00,4850.00,0.0438,0.0569,0.0682,0.0833,0.0992,0.1314,0.1523,0.1513,0.1811,0.0444,0.0108,0.2422,0.1659
5950.00,4850.00,0.0473,0.0588,0.0703,0.0864,0.1018,0.1331,0.1551,0.1535,0.1831,0.0456,0.0107,0.2469,0.1725
6000.00,4850.00,0.0473,0.0526,0.063,0.0785,0.0938,0.124,0.146,0.1463,0.1761,0.0455,0.0108,0.2509,0.1748
6050.00,4850.00,0.0452,0.0484,0.058,0.0737,0.0883,0.1169,0.138,0.1393,0.1693,0.0447,0.0108,0.2532,0.175
6100.00,4850.00,0.0457,0.0538,0.0645,0.0794,0.0944,0.1238,0.1445,0.1445,0.1736,0.0442,0.0109,0.2472,0.1708
6150.00,4850.00,0.0493,0.0593,0.0701,0.0856,0.0991,0.1279,0.1477,0.1464,0.1756,0.044,0.0108,0.2517,0.1817
6200.00,4850.00,0.0513,0.0582,0.069,0.0843,0.0982,0.1277,0.1488,0.1469,0.1758,0.0443,0.0107,0.2445,0.175
6250.00,4850.00,0.0474,0.0522,0.0628,0.0768,0.0924,0.1245,0.1458,0.1451,0.173,0.0439,0.0107,0.2309,0.159
6300.00,4850.00,0.0418,0.045,0.0546,0.0664,0.082,0.1139,0.1345,0.1338,0.1605,0.0421,0.0107,0.2157,0.1454
6350.00,4850.00,0.0388,0.0424,0.0523,0.063,0.0801,0.1148,0.136,0.1357,0.163,0.041,0.0107,0.2172,0.1448
6400.00,4850.00,0.0362,0.0392,0.0483,0.0591,0.0757,0.1102,0.1313,0.1318,0.16,0.0413,0.0108,0.2274,0.1534
6450.00,4850.00,0.0344,0.0378,0.0459,0.0587,0.0734,0.105,0.1265,0.1288,0.1579,0.0416,0.0108,0.2417,0.1642
6500.00,4850.00,0.0336,0.0356,0.0437,0.0583,0.0738,0.1062,0.1304,0.1343,0.1648,0.0438,0.0108,0.2609,0.1762
6550.00,4850.00,0.0332,0.036,0.0452,0.0582,0.0761,0.1168,0.143,0.1463,0.1778,0.0465,0.0108,0.2603,0.1726
6600.00,4850.00,0.0336,0.0378,0.0474,0.0582,0.0765,0.123,0.1498,0.1509,0.1839,0.0482,0.0108,0.2505,0.1651
6650.00,4850.00,0.0341,0.0363,0.047,0.0555,0.078,0.1388,0.1708,0.1724,0.2078,0.0498,0.0108,0.2445,0.1555
6700.00,4850.00,0.0332,0.0357,0.0466,0.0567,0.0803,0.1418,0.1753,0.1774,0.2164,0.0527,0.0108,0.2548,0.1606
6750.00,4850.00,0.0318,0.0343,0.0476,0.0569,0.0858,0.159,0.1964,0.1991,0.2414,0.0555,0.0108,0.2507,0.1494
6800.00,4850.00,0.0305,0.0331,0.0476,0.054,0.0867,0.1727,0.2134,0.215,0.2588,0.0584,0.0108,0.2323,0.1318
6850.00,4850.00,0.0301,0.0323,0.0439,0.0509,0.077,0.1462,0.1803,0.1808,0.2197,0.0565,0.0108,0.2256,0.137
6900.00,4850.00,0.0308,0.0332,0.0436,0.0535,0.0762,0.1314,0.1611,0.1648,0.1998,0.053,0.0108,0.2402,0.1498
6950.00,4850.00,0.0313,0.0336,0.0441,0.0557,0.0783,0.1305,0.16,0.1639,0.1991,0.0518,0.0107,0.253,0.1565
7000.00,4850.00,0.0311,0.0337,0.0443,0.0544,0.0763,0.1286,0.1575,0.1594,0.1932,0.0517,0.0107,0.2413,0.1495
7050.00,4850.00,0.0305,0.0324,0.0423,0.0525,0.0729,0.1218,0.1484,0.1506,0.1847,0.0508,0.0107,0.2422,0.1543
7100.00,4850.00,0.0301,0.0322,0.0405,0.0541,0.0713,0.1105,0.1361,0.1384,0.173,0.0508,0.0108,0.2707,0.1829
7150.00,4850.00,0.0288,0.0311,0.0418,0.0533,0.0793,0.1412,0.1746,0.1774,0.2169,0.054,0.0108,0.2598,0.1624
7200.00,4850.00,0.027,0.0301,0.0446,0.0458,0.0821,0.1838,0.2297,0.2267,0.2728,0.0626,0.0108,0.2,0.1046
7250.00,4850.00,0.0258,0.0284,0.0459,0.0392,0.0823,0.2381,0.3051,0.3013,0.3559,0.0737,0.0107,0.1821,0.0864
7300.00,4850.00,0.0259,0.0286,0.0491,0.0377,0.0869,0.2587,0.3328,0.3273,0.3854,0.0812,0.0106,0.1884,0.0879
7350.00,4850.00,0.0272,0.0313,0.055,0.0422,0.0971,0.2662,0.3374,0.3315,0.3927,0.0848,0.0107,0.2052,0.0973
7400.00,4850.00,0.0281,0.0325,0.058,0.0442,0.1034,0.2799,0.3542,0.3492,0.4126,0.0866,0.0107,0.2151,0.1025
7450.00,4850.00,0.0281,0.0316,0.056,0.0428,0.1004,0.2753,0.3484,0.3424,0.4051,0.0857,0.0106,0.2107,0.1002
7500.00,4850.00,0.0274,0.0301,0.0527,0.0394,0.0942,0.2738,0.3501,0.3407,0.4033,0.0865,0.0107,0.1971,0.093
8750.00,4850.00,0.0281,0.0327,0.0593,0.0415,0.1037,0.3008,0.3861,0.374,0.4402,0.0954,0.0108,0.2172,0.1019
8800.00,4850.00,0.0289,0.0337,0.0611,0.0429,0.1063,0.3141,0.4013,0.3894,0.4572,0.0954,0.0108,0.226,0.1047
8850.00,4850.00,0.0287,0.032,0.0587,0.0395,0.1031,0.322,0.414,0.4043,0.4753,0.0969,0.0109,0.2247,0.0991
8900.00,4850.00,0.0284,0.0308,0.0573,0.0378,0.1008,0.3198,0.4144,0.407,0.4782,0.098,0.0108,0.2215,0.096
0.00,4800.00,0.0236,0.0254,0.0388,0.0359,0.0706,0.1677,0.2121,0.2024,0.2448,0.056,0.0106,0.1576,0.0774
50.00,4800.00,0.0233,0.0247,0.0388,0.0342,0.0701,0.1775,0.2255,0.2157,0.2585,0.0547,0.0106,0.1521,0.0737
100.00,4800.00,0.023,0.0238,0.0378,0.0321,0.0679,0.1834,0.2349,0.2251,0.2686,0.0558,0.0106,0.1452,0.0692
150.00,4800.00,0.0229,0.0235,0.0377,0.0308,0.0673,0.1976,0.2566,0.2466,0.2929,0.0575,0.0106,0.1421,0.0662
200.00,4800.00,0.0229,0.0235,0.0382,0.0302,0.0673,0.2089,0.2744,0.2633,0.3127,0.0598,0.0106,0.1399,0.0642
250.00,4800.00,0.0228,0.0233,0.0396,0.0292,0.0688,0.2273,0.3025,0.2889,0.3432,0.0638,0.0105,0.1349,0.0607
1650.00,4800.00,0.0263,0.0307,0.0544,0.038,0.0915,0.2549,0.3197,0.3097,0.3605,0.0749,0.0104,0.1713,0.0776
1700.00,4800.00,0.0268,0.0311,0.0542,0.039,0.091,0.2464,0.3082,0.2981,0.3482,0.0739,0.0104,0.1702,0.08
1750.00,4800.00,0.0263,0.029,0.0491,0.0356,0.0831,0.2332,0.2967,0.2886,0.3387,0.0726,0.0104,0.1559,0.0732
1800.00,4800.00,0.0256,0.0273,0.045,0.0341,0.0775,0.2212,0.2851,0.28,0.3301,0.0719,0.0104,0.1486,0.0691
1850.00,4800.00,0.0255,0.0276,0.0458,0.0345,0.0786,0.2237,0.287,0.2815,0.3311,0.0718,0.0105,0.1554,0.0728
1900.00,4800.00,0.0258,0.0283,0.047,0.0351,0.0798,0.2277,0.2924,0.2862,0.3365,0.0717,0.0105,0.1611,0.0759
1950.00,4800.00,0.0258,0.0277,0.0456,0.0354,0.0789,0.224,0.2908,0.2871,0.3403,0.0717,0.0105,0.1559,0.0727
2000.00,4800.00,0.0258,0.0272,0.0443,0.0356,0.0773,0.2156,0.2821,0.2789,0.3326,0.0721,0.0105,0.1514,0.0707
2050.00,4800.00,0.0266,0.0287,0.0467,0.0363,0.0798,0.2263,0.294,0.2905,0.3434,0.0736,0.0104,0.1625,0.0758
2100.00,4800.00,0.0273,0.0296,0.0471,0.0374,0.0796,0.2309,0.2972,0.2938,0.3433,0.07,0.0105,0.1885,0.0942
2150.00,4800.00,0.0273,0.0276,0.037,0.0382,0.0607,0.1393,0.1774,0.1734,0.2097,0.0541,0.0105,0.2096,0.1337
2200.00,4800.00,0.0271,0.0265,0.0308,0.0377,0.0474,0.073,0.0898,0.0907,0.1139,0.0366,0.0106,0.2262,0.1606
2250.00,4800.00,0.0275,0.0282,0.0326,0.0425,0.0512,0.0724,0.0887,0.0938,0.1166,0.0334,0.0107,0.2698,0.1855
2300.00,4800.00,0.0285,0.0301,0.0355,0.0474,0.0579,0.0817,0.1007,0.1066,0.1332,0.0362,0.0108,0.3079,0.204
2350.00,4800.00,0.0293,0.0306,0.0365,0.0485,0.0604,0.0862,0.1067,0.1126,0.1402,0.0387,0.0108,0.3201,0.2098
2400.00,4800.00,0.03,0.0315,0.0379,0.051,0.0635,0.0909,0.1121,0.1185,0.1468,0.041,0.0108,0.3166,0.2077
2450.00,4800.00,0.0304,0.0319,0.0391,0.051,0.0673,0.1007,0.1238,0.1291,0.1584,0.0426,0.0108,0.2845,0.1818
2500.00,4800.00,0.0301,0.0313,0.0383,0.0499,0.067,0.1024,0.1255,0.1304,0.1588,0.0417,0.0108,0.2675,0.1723
2550.00,4800.00,0.0294,0.0295,0.0346,0.0468,0.058,0.0826,0.1014,0.1055,0.1312,0.0376,0.0107,0.267,0.1845
2600.00,4800.00,0.0287,0.0283,0.032,0.0415,0.0491,0.0666,0.0812,0.0837,0.1041,0.0322,0.0107,0.2435,0.1762
2650.00,4800.00,0.0282,0.0279,0.0308,0.0379,0.0442,0.0598,0.0717,0.0734,0.0894,0.0285,0.0107,0.2127,0.1565
2700.00,4800.00,0.0281,0.0279,0.0304,0.0364,0.0423,0.0573,0.0678,0.0691,0.0832,0.0265,0.0107,0.1895,0.141
2750.00,4800.00,0.0282,0.0284,0.0309,0.0378,0.0438,0.0585,0.0695,0.0711,0.0851,0.0264,0.0106,0.1943,0.1475
2800.00,4800.00,0.0283,0.0284,0.0315,0.0398,0.046,0.06,0.072,0.0749,0.0904,0.0275,0.0106,0.2127,0.1634
2850.00,4800.00,0.0284,0.0282,0.0311,0.0392,0.0446,0.0578,0.0688,0.0711,0.0863,0.0278,0.0107,0.2089,0.1623
2900.00,4800.00,0.0289,0.0288,0.0317,0.0393,0.0445,0.0577,0.0684,0.0701,0.0845,0.0275,0.0107,0.1984,0.1549
2950.00,4800.00,0.0293,0.0293,0.0322,0.04,0.0459,0.0588,0.0698,0.0716,0.0865,0.0272,0.0106,0.1994,0.1571
3000.00,4800.00,0.0303,0.0302,0.0334,0.0422,0.0483,0.0614,0.0732,0.0751,0.0914,0.0279,0.0106,0.2205,0.1775
3050.00,4800.00,0.0316,0.0346,0.0381,0.0474,0.053,0.0666,0.078,0.0796,0.0962,0.0287,0.0106,0.2247,0.1827
3100.00,4800.00,0.0319,0.0329,0.0361,0.0443,0.0496,0.0627,0.0727,0.074,0.0891,0.0282,0.0106,0.2043,0.1628
3150.00,4800.00,0.0306,0.0292,0.0319,0.0391,0.0443,0.057,0.0668,0.0678,0.0823,0.0268,0.0107,0.1884,0.1455
3200.00,4800.00,0.0292,0.0282,0.031,0.0382,0.0438,0.0574,0.0681,0.0691,0.0836,0.0263,0.0107,0.1861,0.1412
3250.00,4800.00,0.0292,0.0285,0.0313,0.0381,0.0439,0.0574,0.0676,0.0687,0.0829,0.0263,0.0107,0.1771,0.1321
3300.00,4800.00,0.0292,0.0291,0.0317,0.038,0.0435,0.0562,0.0663,0.0664,0.0804,0.0264,0.0107,0.1763,0.1317
3350.00,4800.00,0.0295,0.029,0.0319,0.0394,0.0455,0.0603,0.0717,0.0719,0.0881,0.0272,0.0107,0.1976,0.1463
3400.00,4800.00,0.0305,0.0311,0.0349,0.0446,0.0522,0.0685,0.0826,0.084,0.1032,0.0298,0.0107,0.2293,0.1674
3450.00,4800.00,0.0315,0.0348,0.0402,0.0511,0.061,0.082,0.0983,0.1001,0.1223,0.0339,0.0107,0.2415,0.173
3500.00,4800.00,0.0333,0.0344,0.0412,0.0528,0.066,0.0923,0.1112,0.1135,0.139,0.0377,0.0108,0.2487,0.1747
3550.00,4800.00,0.0344,0.0371,0.0436,0.0562,0.0673,0.0912,0.1096,0.1111,0.1358,0.0381,0.0108,0.2567,0.1858
3600.00,4800.00,0.0357,0.0375,0.0438,0.0559,0.0666,0.0907,0.1082,0.1088,0.1335,0.038,0.0108,0.2534,0.184
3650.00,4800.00,0.0362,0.0363,0.0442,0.056,0.0719,0.1048,0.1265,0.1273,0.1567,0.0406,0.0108,0.2466,0.1691
3700.00,4800.00,0.0366,0.0381,0.0494,0.0603,0.0826,0.1316,0.1598,0.1623,0.1957,0.0457,0.0108,0.2395,0.1524
3750.00,4800.00,0.0392,0.0373,0.0471,0.0599,0.0794,0.1247,0.1525,0.1545,0.1886,0.0491,0.0108,0.2535,0.1661
3800.00,4800.00,0.0442,0.0488,0.0589,0.0714,0.0868,0.1302,0.1558,0.1551,0.1861,0.0467,0.0107,0.2538,0.1743
3850.00,4800.00,0.0468,0.0477,0.0565,0.067,0.0812,0.1177,0.1384,0.1357,0.1635,0.0437,0.0107,0.2341,0.1651
3900.00,4800.00,0.0462,0.0459,0.0552,0.0649,0.0818,0.121,0.1421,0.1414,0.17,0.0428,0.0106,0.2303,0.1589
3950.00,4800.00,0.0409,0.039,0.0486,0.0577,0.0771,0.1216,0.145,0.146,0.1763,0.0433,0.0107,0.2371,0.1589
4000.00,4800.00,0.0344,0.0332,0.0426,0.051,0.0713,0.1165,0.14,0.1407,0.1712,0.0445,0.0108,0.2285,0.149
4050.00,4800.00,0.0324,0.0344,0.0455,0.0548,0.0784,0.1305,0.1577,0.1593,0.1927,0.0463,0.0108,0.2295,0.1415
4100.00,4800.00,0.0324,0.0351,0.0459,0.0574,0.0799,0.1293,0.1577,0.1589,0.1944,0.0476,0.0108,0.2427,0.1494
4150.00,4800.00,0.0322,0.035,0.045,0.0564,0.0768,0.1225,0.1501,0.1519,0.1855,0.047,0.0107,0.2491,0.1567
4200.00,4800.00,0.0316,0.0323,0.0397,0.0507,0.0653,0.0978,0.1191,0.1213,0.1493,0.0419,0.0107,0.253,0.1704
4250.00,4800.00,0.0317,0.0325,0.039,0.0502,0.0627,0.0903,0.1088,0.1101,0.1359,0.039,0.0107,0.2512,0.1756
4300.00,4800.00,0.0328,0.0344,0.0431,0.055,0.0719,0.1083,0.1307,0.1324,0.1619,0.0414,0.0108,0.2519,0.1691
4350.00,4800.00,0.0341,0.036,0.046,0.0572,0.0764,0.1176,0.1413,0.1425,0.1731,0.0444,0.0108,0.2441,0.1599
4400.00,4800.00,0.0357,0.0389,0.0479,0.0594,0.0754,0.1107,0.132,0.1327,0.1604,0.0435,0.0107,0.2417,0.1656
4450.00,4800.00,0.0375,0.0419,0.0497,0.0618,0.0744,0.1023,0.1201,0.1203,0.1457,0.0408,0.0107,0.2397,0.1729
4500.00,4800.00,0.0378,0.0413,0.0491,0.0601,0.0727,0.0997,0.1168,0.1173,0.1405,0.038,0.0107,0.2247,0.1611
4550.00,4800.00,0.0371,0.0405,0.0474,0.0584,0.069,0.0926,0.1082,0.1082,0.1308,0.0362,0.0107,0.2247,0.1652
4600.00,4800.00,0.037,0.0392,0.0457,0.0572,0.0684,0.092,0.1082,0.1094,0.1329,0.0363,0.0107,0.2341,0.1709
4650.00,4800.00,0.0391,0.0451,0.0532,0.0658,0.0797,0.1091,0.1283,0.1282,0.1552,0.039,0.0107,0.242,0.1721
4700.00,4800.00,0.0453,0.0545,0.0661,0.0789,0.0972,0.1357,0.1582,0.1564,0.1867,0.0429,0.0108,0.2231,0.1493
4750.00,4800.00,0.0514,0.0619,0.0749,0.0884,0.1066,0.1452,0.1671,0.1628,0.1936,0.046,0.0108,0.2127,0.1393
4800.00,4800.00,0.0524,0.059,0.0727,0.0856,0.1059,0.1507,0.1747,0.1732,0.2054,0.0477,0.0108,0.223,0.1423
4850.00,4800.00,0.0463,0.0419,0.0523,0.0645,0.0838,0.1237,0.1466,0.1479,0.1801,0.0475,0.0108,0.2323,0.1502
4900.00,4800.00,0.0394,0.0371,0.0465,0.0578,0.0768,0.1153,0.138,0.1401,0.1708,0.046,0.0108,0.2356,0.155
4950.00,4800.00,0.0352,0.0371,0.0471,0.0558,0.0757,0.1175,0.1403,0.1413,0.1703,0.0437,0.0108,0.2147,0.1379
5000.00,4800.00,0.0361,0.0383,0.0476,0.0555,0.0735,0.1112,0.1319,0.1303,0.1579,0.0425,0.0108,0.2021,0.1321
5050.00,4800.00,0.0379,0.041,0.0505,0.0591,0.0769,0.1155,0.1368,0.1352,0.1632,0.042,0.0108,0.2136,0.1421
5100.00,4800.00,0.0372,0.039,0.0496,0.0582,0.0798,0.1256,0.1503,0.1502,0.1815,0.0442,0.0108,0.2186,0.1395
5150.00,4800.00,0.037,0.039,0.0515,0.0596,0.0851,0.1385,0.1653,0.1674,0.2001,0.0471,0.0108,0.2173,0.1311
5200.00,4800.00,0.0386,0.0422,0.053,0.0622,0.0831,0.1282,0.1516,0.1517,0.1826,0.0472,0.0108,0.2235,0.1444
5250.00,4800.00,0.0414,0.0489,0.0601,0.0703,0.0889,0.1328,0.1565,0.1547,0.1856,0.0456,0.0108,0.2341,0.157
5300.00,4800.00,0.0471,0.0581,0.0702,0.0835,0.1018,0.1462,0.1714,0.1695,0.2014,0.0475,0.0109,0.2568,0.1769
5350.00,4800.00,0.0489,0.0523,0.0631,0.0762,0.094,0.1362,0.1618,0.1599,0.1916,0.0483,0.0109,0.257,0.1792
5400.00,4800.00,0.0474,0.0486,0.0584,0.0704,0.0874,0.1278,0.1519,0.1517,0.1813,0.0466,0.0108,0.2493,0.1727
5450.00,4800.00,0.0449,0.0494,0.0573,0.0708,0.0828,0.1111,0.1303,0.1306,0.1577,0.044,0.0108,0.2507,0.1801
5500.00,4800.00,0.0426,0.0427,0.0507,0.064,0.0784,0.1077,0.1288,0.13,0.1584,0.0432,0.0108,0.2548,0.1784
5550.00,4800.00,0.0406,0.0409,0.0505,0.0637,0.0822,0.1195,0.1435,0.1455,0.1776,0.0451,0.0108,0.2571,0.1735
5600.00,4800.00,0.0397,0.044,0.0543,0.0664,0.0855,0.1257,0.1497,0.151,0.1828,0.0451,0.0108,0.2478,0.1667
5650.00,4800.00,0.0407,0.0516,0.0609,0.0759,0.0889,0.1198,0.1416,0.1421,0.1724,0.044,0.0108,0.2654,0.1919
5700.00,4800.00,0.0395,0.0431,0.0505,0.0659,0.0777,0.1027,0.1235,0.1262,0.156,0.0431,0.0109,0.287,0.2162
5750.00,4800.00,0.0373,0.0391,0.046,0.0624,0.0741,0.0976,0.1184,0.1231,0.153,0.0426,0.0109,0.2999,0.2243
5800.00,4800.00,0.0396,0.0441,0.0517,0.0689,0.0808,0.1038,0.1248,0.1288,0.1589,0.0429,0.0109,0.2984,0.2194
5850.00,4800.00,0.047,0.0632,0.0736,0.0924,0.1044,0.1314,0.1519,0.1529,0.1836,0.0446,0.0109,0.2865,0.2116
5900.00,4800.00,0.0516,0.0667,0.0791,0.0976,0.1123,0.1439,0.1663,0.1655,0.1975,0.0466,0.0109,0.2732,0.1981
5950.00,4800.00,0.0499,0.0527,0.0636,0.0793,0.0963,0.1297,0.1531,0.1529,0.184,0.0465,0.0108,0.2606,0.1814
6000.00,4800.00,0.0472,0.0486,0.0583,0.0738,0.0891,0.1194,0.1408,0.1417,0.1722,0.0458,0.0108,0.2585,0.1793
6050.00,4800.00,0.0478,0.0576,0.0691,0.0847,0.0999,0.1321,0.1537,0.1532,0.1834,0.0457,0.0109,0.2526,0.1741
6100.00,4800.00,0.0504,0.0617,0.0733,0.0895,0.1037,0.1337,0.1546,0.1533,0.1829,0.0455,0.0109,0.2517,0.1761
6150.00,4800.00,0.0509,0.0533,0.0635,0.0775,0.0918,0.1208,0.1406,0.1394,0.1686,0.0445,0.0108,0.2432,0.1714
6200.00,4800.00,0.0487,0.0508,0.0607,0.0747,0.0893,0.1186,0.1391,0.138,0.1669,0.0438,0.0108,0.2374,0.1668
6250.00,4800.00,0.0463,0.0504,0.0611,0.0746,0.091,0.1242,0.1453,0.1457,0.1745,0.044,0.0108,0.2221,0.1485
6300.00,4800.00,0.0431,0.048,0.0585,0.071,0.0877,0.1218,0.1428,0.1426,0.1708,0.0434,0.0108,0.2185,0.1446
6350.00,4800.00,0.0399,0.0453,0.0554,0.0674,0.0843,0.1194,0.141,0.1403,0.169,0.0431,0.0108,0.2312,0.1577
6400.00,4800.00,0.037,0.0388,0.0484,0.0593,0.0773,0.115,0.138,0.1386,0.168,0.0434,0.0109,0.2291,0.1506
