X,Y,COND1,COND2,COND3,COND4,COND5,COND6
116.1117927,88.89631071,5.40381,4.90996,4.43538,5.59584,5.15895,5.98929
117.1127565,88.89631071,4.89142,4.74149,4.31225,5.52769,5.14561,6.01818
118.1137202,88.89631071,4.37903,4.57302,4.18911,5.45954,5.13227,6.04706
119.1146839,88.89631071,3.86665,4.40455,4.06597,5.39139,5.11893,6.07595
120.1156477,88.89631071,3.76798,4.39528,4.06182,5.39252,5.12679,6.08824
121.1166114,88.89631071,3.92771,4.48546,4.13198,5.43692,5.14787,6.09017
122.1175751,88.89631071,4.08744,4.57564,4.20213,5.48133,5.16896,6.0921
123.1185389,88.89631071,4.24718,4.66582,4.27229,5.52574,5.19005,6.09403
124.1195026,88.89631071,4.53385,4.76707,4.35698,5.58663,5.23315,6.12041
125.1204663,88.89631071,4.89854,4.87514,4.45061,5.65766,5.28978,6.16182
126.1214301,88.89631071,5.26322,4.98321,4.54423,5.72869,5.3464,6.20323
127.1223938,88.89631071,5.6279,5.09128,4.63786,5.79972,5.40303,6.24464
128.1233575,88.89631071,5.68762,5.04487,4.60791,5.78836,5.4124,6.26885
129.1243212,88.89631071,5.56297,4.90507,4.50325,5.72718,5.39319,6.28268
130.125285,88.89631071,5.43833,4.76528,4.3986,5.66601,5.37399,6.2965
131.1262487,88.89631071,5.31369,4.62548,4.29395,5.60484,5.35478,6.31032
132.1272124,88.89631071,5.30009,4.67185,4.355,5.67429,5.44767,6.41362
133.1281762,88.89631071,5.35253,4.82891,4.51459,5.82141,5.60722,6.57012
134.1291399,88.89631071,5.40497,4.98597,4.67418,5.96854,5.76677,6.72662
135.1301036,88.89631071,5.4574,5.14304,4.83378,6.11567,5.92632,6.88312
136.1310674,88.89631071,5.51744,5.27428,4.97252,6.24865,6.07733,7.03594
137.1320311,88.89631071,5.58193,5.39042,5.09906,6.37337,6.22333,7.18661
138.1329948,88.89631071,5.64642,5.50655,5.2256,6.49809,6.36934,7.33728
139.1339585,88.89631071,5.71091,5.62269,5.35214,6.6228,6.51534,7.48794
140.1349223,88.89631071,5.76894,5.7073,5.43349,6.69343,6.58611,7.55332
141.135886,88.89631071,5.82326,5.77377,5.48884,6.73295,6.61359,7.56963
142.1368497,88.89631071,5.87757,5.84024,5.54419,6.77246,6.64107,7.58593
143.1378135,88.89631071,5.93189,5.90671,5.59954,6.81198,6.66855,7.60224
144.1387772,88.89631071,5.91139,5.88809,5.58092,6.7951,6.65064,7.58493
145.1397409,88.89631071,5.84855,5.82132,5.52045,6.74632,6.60704,7.54861
146.1407047,88.89631071,5.78571,5.75454,5.45998,6.69754,6.56344,7.51229
147.1416684,88.89631071,5.72287,5.68777,5.39951,6.64876,6.51984,7.47597
148.1426321,88.89631071,5.70963,5.65314,5.35996,6.60817,6.47031,7.42357
149.1435959,88.89631071,5.724,5.63641,5.33204,6.57213,6.41747,7.36221
150.1445596,88.89631071,5.73837,5.61967,5.30412,6.53608,6.36463,7.30085
151.1455233,88.89631071,5.75274,5.60293,5.2762,6.50004,6.31179,7.23949
152.146487,88.89631071,5.77726,5.58911,5.26031,6.48366,6.2917,7.21817
153.1474508,88.89631071,5.80734,5.57688,5.251,6.47802,6.28952,7.21876
154.1484145,88.89631071,5.83741,5.56465,5.2417,6.47239,6.28734,7.21934
155.1493782,88.89631071,5.86749,5.55243,5.23239,6.46675,6.28516,7.21993
156.150342,88.89631071,5.8808,5.57618,5.24905,6.47505,6.28473,7.21298
157.1513057,88.89631071,5.88509,5.6193,5.27969,6.49085,6.28525,7.20198
158.1522694,88.89631071,5.88938,5.66241,5.31032,6.50664,6.28577,7.19098
159.1532332,88.89631071,5.89366,5.70553,5.34095,6.52244,6.28629,7.17997
160.1541969,88.89631071,5.95963,5.73405,5.35463,6.52061,6.26502,7.14575
161.1551606,88.89631071,6.05822,5.75486,5.35936,6.50946,6.23223,7.09924
162.1561244,88.89631071,6.1568,5.77567,5.36408,6.49831,6.19944,7.05273
163.1570881,88.89631071,6.25539,5.79648,5.3688,6.48716,6.16665,7.00623
164.1580518,88.89631071,6.23105,5.68132,5.27874,6.42958,6.13818,7.00184
165.1590155,88.89631071,6.14278,5.49545,5.13939,6.34786,6.11196,7.01937
166.1599793,88.89631071,6.05452,5.30959,5.00004,6.26613,6.08574,7.03689
167.160943,88.89631071,5.96625,5.12372,4.86069,6.18441,6.05953,7.05442
168.1619067,88.89631071,6.03135,5.19601,4.92061,6.22688,6.08854,7.07107
169.1628705,88.89631071,6.17484,5.40024,5.08239,6.33284,6.14579,7.08727
170.1638342,88.89631071,6.31833,5.60447,5.24417,6.4388,6.20303,7.10347
171.1647979,88.89631071,6.46182,5.8087,5.40595,6.54476,6.26028,7.11967
172.1657617,88.89631071,6.48771,5.88136,5.47549,6.60482,6.32001,7.17452
173.1667254,88.89631071,6.45452,5.88792,5.4987,6.64183,6.381,7.24879
174.1676891,88.89631071,6.42133,5.89447,5.5219,6.67884,6.44199,7.32306
175.1686528,88.89631071,6.38814,5.90103,5.54511,6.71585,6.50298,7.39733
176.1696166,88.89631071,6.19198,5.8514,5.52563,6.72712,6.5542,7.47461
177.1705803,88.89631071,5.91535,5.77404,5.48508,6.72567,6.60061,7.55337
178.171544,88.89631071,5.63873,5.69668,5.44453,6.72422,6.64701,7.63213
179.1725078,88.89631071,5.36211,5.61931,5.40398,6.72277,6.69341,7.71088
180.1734715,88.89631071,5.6799,5.86584,5.64755,6.94078,6.9211,7.92816
181.1744352,88.89631071,6.28612,6.26953,6.02898,7.26527,7.23674,8.21266
182.175399,88.89631071,6.89233,6.67321,6.41041,7.58976,7.55238,8.49715
183.1763627,88.89631071,7.49854,7.07689,6.79184,7.91424,7.86802,8.78164
184.1773264,88.89631071,7.6071,7.10758,6.96179,8.20193,8.35491,9.38042
185.1782902,88.89631071,7.47839,6.96044,7.0309,8.47207,8.92344,10.12905
186.1792539,88.89631071,7.34969,6.8133,7.10002,8.74221,9.49198,10.87768
187.1802176,88.89631071,7.22098,6.66616,7.16914,9.01235,10.06052,11.6263
188.1811813,88.89631071,7.62884,7.11394,7.65677,9.49273,10.62262,12.20618
11.01060104,87.89747576,7.80466,7.73014,7.37301,8.37204,8.26036,9.09435
12.01156477,87.89747576,7.83975,7.75421,7.40903,8.41616,8.32278,9.16566
13.0125285,87.89747576,7.58746,7.47589,7.19573,8.28514,8.2683,9.17293
14.01349223,87.89747576,7.33516,7.19758,6.98244,8.15413,8.21383,9.18021
15.01445596,87.89747576,7.08287,6.91926,6.76914,8.02311,8.15936,9.18748
16.01541969,87.89747576,7.32997,7.25726,7.07072,8.26161,8.36523,9.35285
17.01638342,87.89747576,8.04662,8.17474,7.8564,8.84754,8.81588,9.66687
18.01734715,87.89747576,8.76327,9.09221,8.64208,9.43347,9.26653,9.98089
19.01831088,87.89747576,9.47992,10.00968,9.42776,10.0194,9.71718,10.29491
20.01927461,87.89747576,9.71886,10.25465,9.6383,10.17726,9.83999,10.38185
21.02023834,87.89747576,9.51551,9.87699,9.31635,9.93879,9.65927,10.25855
22.02120207,87.89747576,9.31216,9.49934,8.9944,9.70032,9.47855,10.13525
23.0221658,87.89747576,9.10882,9.12168,8.67245,9.46185,9.29783,10.01196
24.02312953,87.89747576,8.78224,8.64683,8.24137,9.113,8.98434,9.74938
25.02409326,87.89747576,8.34332,8.08336,7.71081,8.66351,8.54982,9.35982
26.02505699,87.89747576,7.9044,7.5199,7.18024,8.21402,8.11529,8.97026
27.02602072,87.89747576,7.46548,6.95643,6.64968,7.76453,7.68076,8.5807
28.02698446,87.89747576,7.22668,6.67898,6.37375,7.5158,7.41857,8.32875
29.02794819,87.89747576,7.16753,6.65827,6.32638,7.44729,7.31109,8.20034
30.02891192,87.89747576,7.10838,6.63757,6.27902,7.37877,7.20362,8.07193
31.02987565,87.89747576,7.04923,6.61686,6.23166,7.31026,7.09614,7.94352
32.03083938,87.89747576,6.79364,6.41575,6.03694,7.13983,6.92346,7.78254
33.03180311,87.89747576,6.36441,6.05519,5.71197,6.87932,6.69313,7.59277
34.03276684,87.89747576,5.93518,5.69463,5.38699,6.61881,6.4628,7.403
35.03373057,87.89747576,5.50594,5.33407,5.06202,6.3583,6.23247,7.21323
36.0346943,87.89747576,5.5112,5.23231,4.96435,6.27368,6.14792,7.1353
37.03565803,87.89747576,5.89462,5.35579,5.06451,6.34212,6.19025,7.15471
38.03662176,87.89747576,6.27804,5.47927,5.16468,6.41057,6.23257,7.17412
39.03758549,87.89747576,6.66146,5.60275,5.26484,6.47902,6.2749,7.19354
40.03854922,87.89747576,6.85555,5.82049,5.44462,6.60561,6.35993,7.24073
41.03951295,87.89747576,6.88739,6.11898,5.69263,6.78204,6.48155,7.31173
42.04047668,87.89747576,6.91922,6.41748,5.94064,6.95847,6.60317,7.38273
43.04144041,87.89747576,6.95106,6.71598,6.18865,7.1349,6.72479,7.45373
44.04240415,87.89747576,6.81073,6.67406,6.16773,7.13607,6.75339,7.5007
45.04336787,87.89747576,6.52511,6.34489,5.91988,6.98937,6.70348,7.52741
46.04433161,87.89747576,6.2395,6.01573,5.67203,6.84266,6.65357,7.55411
47.04529534,87.89747576,5.95388,5.68656,5.42418,6.69596,6.60367,7.58082
48.04625907,87.89747576,5.97152,5.66341,5.41934,6.70913,6.6415,7.63424
49.0472228,87.89747576,6.24109,5.89449,5.61638,6.85512,6.75222,7.70986
50.04818653,87.89747576,6.51065,6.12557,5.81341,7.00112,6.86294,7.78548
51.04915026,87.89747576,6.78022,6.35664,6.01045,7.14711,6.97366,7.86111
52.05011399,87.89747576,7.0527,6.54035,6.16829,7.2654,7.06561,7.92612
53.05107772,87.89747576,7.32756,6.68529,6.29406,7.36104,7.14221,7.98247
54.05204145,87.89747576,7.60242,6.83024,6.41983,7.45668,7.2188,8.03881
55.05300518,87.89747576,7.87728,6.97519,6.5456,7.55232,7.2954,8.09515
56.05396891,87.89747576,7.88286,6.96854,6.55137,7.56946,7.32979,8.13982
57.05493264,87.89747576,7.67158,6.8398,6.46049,7.5234,7.33018,8.1751
58.05589637,87.89747576,7.46031,6.71105,6.36962,7.47733,7.33057,8.21037
59.0568601,87.89747576,7.24903,6.58231,6.27875,7.43127,7.33097,8.24564
60.05782383,87.89747576,7.05799,6.50019,6.20473,7.37195,7.27853,8.20245
61.05878756,87.89747576,6.88297,6.45502,6.14409,7.30211,7.18421,8.09704
62.0597513,87.89747576,6.70796,6.40986,6.08345,7.23228,7.08988,7.99164
63.06071502,87.89747576,6.53295,6.3647,6.02281,7.16245,6.99556,7.88623
64.06167876,87.89747576,6.48532,6.2704,5.93125,7.08205,6.91374,7.80969
65.06264249,87.89747576,6.53712,6.13776,5.81555,6.99341,6.84167,7.75567
66.06360622,87.89747576,6.58891,6.00511,5.69986,6.90477,6.76961,7.70166
67.06456995,87.89747576,6.64071,5.87246,5.58416,6.81614,6.69754,7.64764
68.06553368,87.89747576,6.61046,5.95854,5.65636,6.86829,6.73487,7.67092
69.06649741,87.89747576,6.51715,6.21268,5.87295,7.02864,6.85625,7.75361
70.06746114,87.89747576,6.42385,6.46683,6.08954,7.18899,6.97764,7.8363
71.06842487,87.89747576,6.33055,6.72098,6.30613,7.34933,7.09902,7.91898
72.0693886,87.89747576,6.19023,6.38226,6.03198,7.1627,6.98489,7.86818
73.07035233,87.89747576,6.01435,5.59506,5.38659,6.71358,6.69258,7.7164
74.07131606,87.89747576,5.83847,4.80786,4.7412,6.26446,6.40028,7.56462
75.07227979,87.89747576,5.6626,4.02066,4.09581,5.81535,6.10798,7.41284
76.07324352,87.89747576,5.64092,3.73336,3.85013,5.63254,5.96805,7.316
77.07420725,87.89747576,5.73407,3.8183,3.90212,5.64805,5.94159,7.26006
78.07517098,87.89747576,5.82723,3.90325,3.9541,5.66355,5.91513,7.20412
79.07613471,87.89747576,5.92038,3.9882,4.00608,5.67906,5.88867,7.14817
80.07709844,87.89747576,5.98568,4.37484,4.28807,5.83435,5.91731,7.07942
81.07806218,87.89747576,6.03055,4.98262,4.73867,6.09209,5.98634,7.00129
82.07902591,87.89747576,6.07542,5.5904,5.18926,6.34983,6.05536,6.92315
83.07998964,87.89747576,6.12029,6.19818,5.63985,6.60758,6.12439,6.84501
84.08095337,87.89747576,6.0184,6.19704,5.60345,6.54075,6.0075,6.69957
85.0819171,87.89747576,5.81063,5.75653,5.21567,6.23973,5.75646,6.50558
86.08288083,87.89747576,5.60286,5.31603,4.82789,5.93871,5.50543,6.31159
87.08384456,87.89747576,5.39509,4.87553,4.44011,5.6377,5.2544,6.1176
88.08480829,87.89747576,5.2762,4.74537,4.30775,5.51557,5.12182,5.98747
89.08577202,87.89747576,5.22043,4.83561,4.35678,5.52049,5.07338,5.90269
90.08673575,87.89747576,5.16467,4.92586,4.40581,5.52542,5.02494,5.81792
91.08769948,87.89747576,5.1089,5.0161,4.45485,5.53034,4.9765,5.73314
92.08866321,87.89747576,5.17209,4.97539,4.42796,5.51922,4.98269,5.75185
93.08962694,87.89747576,5.31841,4.84314,4.34799,5.49687,5.02705,5.84289
94.09059067,87.89747576,5.46474,4.71089,4.26803,5.47453,5.07142,5.93394
95.0915544,87.89747576,5.61107,4.57864,4.18807,5.45219,5.11578,6.02498
96.09251813,87.89747576,5.60516,4.62502,4.24449,5.51299,5.19344,6.10928
97.09348186,87.89747576,5.49452,4.79428,4.39474,5.63099,5.294,6.18893
98.09444559,87.89747576,5.38389,4.96355,4.545,5.74898,5.39456,6.26858
99.09540933,87.89747576,5.27325,5.13281,4.69525,5.86698,5.49512,6.34823
100.0963731,87.89747576,5.1419,5.11012,4.68212,5.86424,5.50466,6.36626
101.0973368,87.89747576,4.99653,4.95746,4.55836,5.77976,5.45257,6.34256
102.0983005,87.89747576,4.85116,4.80479,4.4346,5.69527,5.40049,6.31886
103.0992642,87.89747576,4.70579,4.65213,4.31084,5.61079,5.3484,6.29516
104.100228,87.89747576,4.64202,4.55606,4.22094,5.5352,5.27615,6.23104
105.1011917,87.89747576,4.63262,4.49771,4.1536,5.46553,5.19048,6.13998
106.1021554,87.89747576,4.62322,4.43935,4.08627,5.39587,5.1048,6.04892
107.1031192,87.89747576,4.61382,4.38099,4.01893,5.3262,5.01912,5.95786
108.1040829,87.89747576,4.71888,4.45,4.05866,5.33414,4.98941,5.90217
109.1050466,87.89747576,4.899,4.60252,4.1686,5.39295,4.99641,5.86969
110.1060104,87.89747576,5.07912,4.75505,4.27853,5.45176,5.0034,5.8372
111.1069741,87.89747576,5.25923,4.90757,4.38846,5.51057,5.01039,5.80471
112.1079378,87.89747576,5.45936,5.02046,4.4806,5.57421,5.05095,5.82478
113.1089016,87.89747576,5.67238,5.10778,4.56126,5.64096,5.11317,5.87877
114.1098653,87.89747576,5.88541,5.19509,4.64192,5.7077,5.17539,5.93276
115.110829,87.89747576,6.09844,5.28241,4.72258,5.77445,5.23761,5.98675
116.1117927,87.89747576,5.76885,5.16318,4.6376,5.73026,5.23528,6.01606
117.1127565,87.89747576,5.09481,4.91283,4.44746,5.61564,5.19198,6.0297
118.1137202,87.89747576,4.42076,4.66247,4.25733,5.50102,5.14867,6.04334
119.1146839,87.89747576,3.74672,4.41212,4.06719,5.3864,5.10536,6.05698
120.1156477,87.89747576,3.68314,4.41582,4.07332,5.39428,5.1169,6.07036
121.1166114,87.89747576,4.00085,4.57821,4.20204,5.47868,5.16268,6.08358
122.1175751,87.89747576,4.31857,4.74059,4.33075,5.56308,5.20847,6.09679
123.1185389,87.89747576,4.63628,4.90298,4.45946,5.64748,5.25426,6.11001
124.1195026,87.89747576,4.85688,4.96748,4.51843,5.69564,5.29818,6.14735
125.1204663,87.89747576,5.0178,4.97185,4.53454,5.72152,5.34096,6.19952
126.1214301,87.89747576,5.17873,4.97621,4.55066,5.74739,5.38375,6.25168
127.1223938,87.89747576,5.33965,4.98057,4.56677,5.77327,5.42653,6.30385
128.1233575,87.89747576,5.3752,4.9021,4.51172,5.74584,5.42792,6.32678
129.1243212,87.89747576,5.33496,4.77354,4.41366,5.68619,5.40428,6.33204
130.125285,87.89747576,5.29471,4.64499,4.3156,5.62654,5.38064,6.33729
131.1262487,87.89747576,5.25446,4.51643,4.21754,5.56689,5.357,6.34255
132.1272124,87.89747576,5.2146,4.54718,4.25951,5.6157,5.42345,6.4171
133.1281762,87.89747576,5.17495,4.67266,4.38475,5.72901,5.54348,6.53285
134.1291399,87.89747576,5.13531,4.79814,4.50998,5.84233,5.6635,6.6486
135.1301036,87.89747576,5.09567,4.92362,4.63522,5.95564,5.78353,6.76435
136.1310674,87.89747576,5.14879,5.05516,4.77307,6.0867,5.93095,6.91263
137.1320311,87.89747576,5.25616,5.19023,4.91831,6.22814,6.0944,7.07994
138.1329948,87.89747576,5.36354,5.32531,5.06355,6.36958,6.25786,7.24724
139.1339585,87.89747576,5.47091,5.46039,5.2088,6.51102,6.42131,7.41455
140.1349223,87.89747576,5.54552,5.54252,5.29138,6.58632,6.50186,7.49279
141.135886,87.89747576,5.60129,5.5942,5.33791,6.62357,6.53472,7.5198
142.1368497,87.89747576,5.65705,5.64589,5.38444,6.66082,6.56757,7.5468
143.1378135,87.89747576,5.71281,5.69757,5.43097,6.69807,6.60043,7.5738
144.1387772,87.89747576,5.74485,5.75401,5.47288,6.72212,6.60703,7.56679
145.1397409,87.89747576,5.76346,5.81315,5.51217,6.73869,6.59878,7.54052
146.1407047,87.89747576,5.78208,5.87229,5.55145,6.75527,6.59053,7.51425
147.1416684,87.89747576,5.80069,5.93143,5.59074,6.77184,6.58227,7.48799
148.1426321,87.89747576,5.79813,5.88998,5.54296,6.72246,6.5216,7.42354
149.1435959,87.89747576,5.78378,5.79254,5.44674,6.63638,6.43176,7.33784
150.1445596,87.89747576,5.76943,5.69511,5.35052,6.5503,6.34191,7.25214
151.1455233,87.89747576,5.75508,5.59768,5.2543,6.46422,6.25207,7.16644
152.146487,87.89747576,5.76261,5.52771,5.19194,6.41497,6.20967,7.13248
153.1474508,87.89747576,5.78211,5.47276,5.14809,6.38587,6.19323,7.12683
154.1484145,87.89747576,5.80162,5.41781,5.10425,6.35678,6.17679,7.12118
155.1493782,87.89747576,5.82112,5.36286,5.06041,6.32768,6.16035,7.11552
156.150342,87.89747576,5.84729,5.40235,5.0953,6.35491,6.1833,7.13347
157.1513057,87.89747576,5.87705,5.49263,5.17255,6.41245,6.22744,7.16411
158.1522694,87.89747576,5.90681,5.58291,5.2498,6.46999,6.27158,7.19475
159.1532332,87.89747576,5.93657,5.67319,5.32705,6.52753,6.31571,7.2254
160.1541969,87.89747576,6.00668,5.7528,5.38556,6.56034,6.32309,7.21308
161.1551606,87.89747576,6.09813,5.82676,5.43416,6.58007,6.31101,7.17804
162.1561244,87.89747576,6.18958,5.90072,5.48275,6.5998,6.29893,7.143
163.1570881,87.89747576,6.28103,5.97467,5.53135,6.61953,6.28686,7.10796
164.1580518,87.89747576,6.2618,5.80062,5.39664,6.53513,6.24846,7.10712
165.1590155,87.89747576,6.18502,5.49759,5.1666,6.39659,6.19638,7.12405
166.1599793,87.89747576,6.10824,5.19457,4.93657,6.25805,6.1443,7.14098
167.160943,87.89747576,6.03146,4.89154,4.70654,6.11951,6.09222,7.15791
168.1619067,87.89747576,6.11852,4.97174,4.77152,6.16383,6.11948,7.17023
169.1628705,87.89747576,6.28933,5.24783,4.9873,6.30162,6.18728,7.18018
170.1638342,87.89747576,6.46014,5.52391,5.20308,6.43941,6.25509,7.19014
171.1647979,87.89747576,6.63095,5.8,5.41887,6.57721,6.3229,7.20009
172.1657617,87.89747576,6.72572,5.96277,5.55841,6.68145,6.40336,7.25644
173.1667254,87.89747576,6.78227,6.06861,5.65966,6.76884,6.49018,7.3361
174.1676891,87.89747576,6.83883,6.17446,5.7609,6.85622,6.577,7.41576
175.1686528,87.89747576,6.89538,6.2803,5.86215,6.94361,6.66383,7.49541
176.1696166,87.89747576,6.72632,6.24172,5.84437,6.94746,6.69501,7.54472
177.1705803,87.89747576,6.44586,6.13182,5.76783,6.91005,6.69872,7.57903
178.171544,87.89747576,6.16541,6.02193,5.69129,6.87265,6.70243,7.61335
179.1725078,87.89747576,5.88495,5.91203,5.61474,6.83524,6.70613,7.64766
180.1734715,87.89747576,6.13663,6.09826,5.8046,7.01086,6.89736,7.83578
181.1744352,87.89747576,6.64652,6.42818,6.12371,7.28983,7.17957,8.09852
182.175399,87.89747576,7.15641,6.75809,6.44282,7.5688,7.46179,8.36126
183.1763627,87.89747576,7.6663,7.08801,6.76193,7.84777,7.744,8.624
184.1773264,87.89747576,7.48798,6.91589,6.75804,8.00562,8.13072,9.15268
185.1782902,87.89747576,6.98154,6.50443,6.60014,8.10573,8.56726,9.80814
186.1792539,87.89747576,6.4751,6.09296,6.44224,8.20583,9.0038,10.46361
187.1802176,87.89747576,5.96866,5.6815,6.28435,8.30594,9.44035,11.11908
188.1811813,87.89747576,6.45212,6.20493,6.84307,8.84639,10.06029,11.75064
12.01156477,86.89864081,7.78847,7.91385,7.49088,8.41575,8.22103,8.99567
13.0125285,86.89864081,7.60474,7.6448,7.31489,8.34545,8.26755,9.12637
14.01349223,86.89864081,7.421,7.37575,7.13889,8.27515,8.31408,9.25707
15.01445596,86.89864081,7.23727,7.1067,6.9629,8.20485,8.36061,9.38777
16.01541969,86.89864081,7.4822,7.4246,7.2653,8.46416,8.61582,9.62009
17.01638342,86.89864081,8.13018,8.29438,8.0175,9.03338,9.06723,9.94795
18.01734715,86.89864081,8.77815,9.16415,8.7697,9.60259,9.51865,10.27581
19.01831088,86.89864081,9.42613,10.03392,9.5219,10.17181,9.97007,10.60367
20.01927461,86.89864081,9.6395,10.24303,9.69423,10.29277,10.05064,10.64763
21.02023834,86.89864081,9.4505,9.84048,9.3297,9.99873,9.78787,10.42876
22.02120207,86.89864081,9.2615,9.43793,8.96517,9.70469,9.5251,10.20988
23.0221658,86.89864081,9.0725,9.03538,8.60064,9.41065,9.26233,9.99101
24.02312953,86.89864081,8.72465,8.53202,8.13637,9.0272,8.90599,9.6827
25.02409326,86.89864081,8.232,7.93676,7.58117,8.56224,8.46435,9.29286
26.02505699,86.89864081,7.73935,7.3415,7.02596,8.09728,8.02271,8.90302
27.02602072,86.89864081,7.2467,6.74624,6.47076,7.63231,7.58106,8.51318
28.02698446,86.89864081,7.01943,6.5,6.21903,7.3988,7.3259,8.26156
29.02794819,86.89864081,7.03038,6.56708,6.23972,7.37305,7.23814,8.13402
30.02891192,86.89864081,7.04133,6.63416,6.26041,7.3473,7.15039,8.00648
31.02987565,86.89864081,7.05229,6.70124,6.28109,7.32155,7.06263,7.87893
32.03083938,86.89864081,6.81957,6.52128,6.10547,7.16648,6.90358,7.72924
33.03180311,86.89864081,6.37147,6.12296,5.75633,6.89709,6.68151,7.55997
34.03276684,86.89864081,5.92336,5.72464,5.40718,6.6277,6.45945,7.39071
35.03373057,86.89864081,5.47526,5.32633,5.05804,6.35831,6.23738,7.22144
36.0346943,86.89864081,5.47712,5.199,4.94092,6.26191,6.14829,7.14476
37.03565803,86.89864081,5.87059,5.30751,5.02573,6.31607,6.17495,7.14867
38.03662176,86.89864081,6.26407,5.41603,5.11054,6.37023,6.2016,7.15259
39.03758549,86.89864081,6.65754,5.52454,5.19536,6.42439,6.22825,7.1565
40.03854922,86.89864081,6.83423,5.74159,5.37591,6.55309,6.31741,7.20903
41.03951295,86.89864081,6.82513,6.05165,5.63852,6.74567,6.46014,7.30323
42.04047668,86.89864081,6.81604,6.3617,5.90112,6.93824,6.60287,7.39742
43.04144041,86.89864081,6.80694,6.67175,6.16373,7.13082,6.7456,7.49162
44.04240415,86.89864081,6.6908,6.65518,6.1646,7.14835,6.78693,7.54763
45.04336787,86.89864081,6.48433,6.363,5.94462,7.01817,6.74271,7.57143
46.04433161,86.89864081,6.27786,6.07083,5.72465,6.88799,6.69849,7.59523
47.04529534,86.89864081,6.07139,5.77865,5.50468,6.75781,6.65426,7.61902
48.04625907,86.89864081,6.09451,5.76061,5.5024,6.77088,6.68867,7.66679
49.0472228,86.89864081,6.30835,5.97032,5.68099,6.90294,6.7884,7.73448
50.04818653,86.89864081,6.5222,6.18003,5.85958,7.03501,6.88813,7.80217
51.04915026,86.89864081,6.73605,6.38974,6.03816,7.16707,6.98785,7.86986
52.05011399,86.89864081,6.98642,6.5464,6.17125,7.26512,7.06128,7.91909
53.05107772,86.89864081,7.26666,6.65967,6.26711,7.33535,7.1132,7.95322
54.05204145,86.89864081,7.54691,6.77294,6.36298,7.40557,7.16512,7.98735
55.05300518,86.89864081,7.82716,6.8862,6.45884,7.47579,7.21704,8.02149
56.05396891,86.89864081,7.81824,6.87312,6.45754,7.48592,7.24313,8.05755
57.05493264,86.89864081,7.57644,6.75829,6.37799,7.44764,7.24842,8.09517
58.05589637,86.89864081,7.33465,6.64346,6.29844,7.40936,7.25371,8.1328
59.0568601,86.89864081,7.09286,6.52862,6.21889,7.37108,7.259,8.17042
60.05782383,86.89864081,6.91108,6.44935,6.14822,7.31525,7.21092,8.13188
61.05878756,86.89864081,6.77688,6.39826,6.08458,7.24551,7.12051,8.03296
62.0597513,86.89864081,6.64269,6.34718,6.02095,7.17578,7.03011,7.93404
63.06071502,86.89864081,6.50849,6.29609,5.95731,7.10604,6.9397,7.83512
64.06167876,86.89864081,6.47294,6.20531,5.8714,7.03282,6.86828,7.7706
65.06264249,86.89864081,6.51437,6.08355,5.76811,6.95688,6.81168,7.73293
66.06360622,86.89864081,6.55581,5.96178,5.66481,6.88094,6.75508,7.69525
67.06456995,86.89864081,6.59725,5.84002,5.56152,6.80501,6.69849,7.65758
68.06553368,86.89864081,6.5606,5.91582,5.62681,6.85413,6.73698,7.68509
69.06649741,86.89864081,6.46396,6.14344,5.82166,6.99936,6.84854,7.76269
70.06746114,86.89864081,6.36731,6.37107,6.01651,7.14459,6.9601,7.8403
71.06842487,86.89864081,6.27067,6.59869,6.21136,7.28982,7.07166,7.9179
72.0693886,86.89864081,6.15334,6.30351,5.97343,7.129,6.97541,7.87764
73.07035233,86.89864081,6.02036,5.61284,5.40809,6.73666,6.72195,7.74822
74.07131606,86.89864081,5.88738,4.92217,4.84276,6.34432,6.4685,7.6188
75.07227979,86.89864081,5.7544,4.2315,4.27743,5.95199,6.21505,7.48938
76.07324352,86.89864081,5.73904,3.99964,4.08033,5.80664,6.10596,7.41601
77.07420725,86.89864081,5.81125,4.10945,4.15746,5.84522,6.10438,7.38437
78.07517098,86.89864081,5.88347,4.21925,4.23459,5.8838,6.1028,7.35274
79.07613471,86.89864081,5.95569,4.32906,4.31172,5.92239,6.10122,7.3211
80.07709844,86.89864081,6.03666,4.70855,4.59101,6.07948,6.13758,7.2639
81.07806218,86.89864081,6.12403,5.28572,5.01849,6.32346,6.20174,7.18797
82.07902591,86.89864081,6.21141,5.8629,5.44597,6.56744,6.2659,7.11204
83.07998964,86.89864081,6.29878,6.44007,5.87345,6.81141,6.33007,7.0361
84.08095337,86.89864081,6.18769,6.40136,5.80691,6.72439,6.20141,6.88615
85.0819171,86.89864081,5.93339,5.91826,5.38392,6.39854,5.93362,6.68278
86.08288083,86.89864081,5.6791,5.43516,4.96093,6.07269,5.66584,6.47941
87.08384456,86.89864081,5.4248,4.95206,4.53794,5.74684,5.39805,6.27604
88.08480829,86.89864081,5.2856,4.80091,4.38477,5.60602,5.24587,6.12713
89.08577202,86.89864081,5.22814,4.8855,4.42322,5.59662,5.17579,6.0169
90.08673575,86.89864081,5.17067,4.97009,4.46167,5.58721,5.10571,5.90667
91.08769948,86.89864081,5.11321,5.05468,4.50012,5.57781,5.03563,5.79644
92.08866321,86.89864081,5.16117,5.00641,4.46634,5.56108,5.03673,5.81085
93.08962694,86.89864081,5.28282,4.86526,4.38206,5.53922,5.08758,5.91239
