X,Y,K,U,Th,TC
7550,3350,7.0598,2.08491,0.36813,257.83413
7600,3350,3.49942,-1.07233,0.37576,210.32202
7650,3350,1.04328,-4.01521,-0.71894,161.8258
7700,3350,0.00999,-6.23728,-2.27632,122.06334
7750,3350,-0.11494,-6.18853,-3.32704,112.01996
7800,3350,0.75342,-4.95293,-2.31027,118.31736
7850,3350,1.53873,-3.83412,-0.43687,133.82359
7900,3350,1.88683,-3.99376,1.35038,155.01309
7950,3350,1.58578,-2.93565,0.15963,163.5935
8000,3350,1.27315,-2.00764,-0.3233,180.21226
8050,3350,1.75716,-1.47986,-0.85098,198.72928
8100,3350,3.8266,-1.24944,-1.87887,211.94214
8150,3350,7.51259,-0.74712,-3.73474,210.96507
8200,3350,5.50635,-0.63834,-2.8355,193.56911
8250,3350,2.89948,-0.65001,-2.15108,173.42298
8300,3350,0.58799,-0.52039,-1.85145,161.035
8350,3350,-0.00943,-0.24782,-0.83317,168.95571
8400,3350,0.17813,-1.02083,0.70573,182.63643
8450,3350,0.19531,-1.52928,2.05338,195.697
8500,3350,0.11435,-1.85818,2.87149,207.03914
8550,3350,-0.00535,-2.24704,3.10749,210.92911
8600,3350,1.38382,-2.91399,2.40782,195.30718
8650,3350,2.71387,-3.72606,1.31496,172.07523
8700,3350,3.61503,-4.39921,0.4237,147.03867
8750,3350,3.76793,-4.48807,0.107,124.09632
8800,3350,2.08993,-3.6732,-0.57325,129.30094
8850,3350,1.44466,-2.72861,-0.93348,139.03627
8900,3350,1.56334,-1.80266,-1.12825,145.49641
8950,3350,1.87594,-1.49945,-1.24561,143.92609
9000,3350,1.96085,-3.20355,-0.28385,145.38905
9050,3350,1.7836,-5.69853,0.70404,111.14434
9100,3350,1.14741,-7.33603,1.43262,59.13743
9150,3350,0.00444,-7.48389,1.66038,6.03294
9200,3350,0.65005,-5.90704,0.33003,-12.75204
9250,3350,0.81318,-3.92273,-0.66809,-22.60002
9300,3350,0.72128,-2.45183,-1.23015,-23.93054
9350,3350,0.51356,-1.64622,-1.52562,-15.27002
9400,3350,-0.46274,-0.48927,-1.45291,1.31794
9450,3350,-0.27381,-0.06186,-1.16805,19.36477
9500,3350,0.99747,-0.42744,-1.00275,35.6697
9550,3350,3.13849,-1.18386,-1.25122,46.26335
9600,3350,5.63264,-2.24457,-1.97254,49.95443
9650,3350,2.75911,-1.14423,-1.83196,59.57432
9700,3350,0.24842,-1.06617,-1.551,78.58286
9750,3350,-1.28039,-1.03633,-1.59703,114.34873
9800,3350,-1.87663,0.75224,-2.38269,175.08789
9850,3350,5.90056,5.08584,2.14074,401.06075
9900,3350,15.19102,11.09505,7.28286,649.08723
0,3300,28.32565,10.53482,9.86671,748.95129
50,3300,23.90718,8.62333,8.12054,663.54531
100,3300,25.2849,5.94702,8.47567,625.04364
150,3300,31.78087,3.92812,11.39563,659.51664
200,3300,40.64945,3.5275,15.01556,744.64334
4750,3300,26.47249,15.28515,13.27922,936.71903
4800,3300,33.51287,9.23714,11.64151,933.41931
4850,3300,46.98974,3.99454,9.11781,947.97631
4900,3300,42.26043,7.30439,7.62042,855.08964
4950,3300,36.06898,12.33176,6.20891,763.51885
5000,3300,30.36702,17.18483,4.36113,684.48665
5050,3300,24.44034,20.70405,2.6953,619.98285
5100,3300,27.91503,13.67826,4.48825,600.38986
5150,3300,25.67878,7.39182,5.33312,533.10757
5200,3300,20.66444,2.64087,5.47768,446.38949
5250,3300,15.044,0.00276,5.91025,386.07567
5300,3300,8.97504,-1.8323,4.08213,307.83541
5350,3300,4.36728,-2.99895,2.5902,244.94714
5400,3300,1.3271,-3.69536,1.94703,194.35534
5450,3300,0.00277,-4.73938,1.867,152.02728
5500,3300,0.97753,-5.02924,0.69849,161.49438
5550,3300,2.77889,-5.10841,0.74777,182.12416
5600,3300,4.22052,-4.70863,1.96115,201.23848
5650,3300,3.76202,-3.74345,3.62886,202.99077
5700,3300,1.31158,-2.74111,1.86782,178.98636
5750,3300,1.17981,-1.1381,0.48608,180.09739
5800,3300,0.90636,-1.56351,-0.67134,177.1083
5850,3300,0.58818,-3.39935,-1.52774,171.32076
5900,3300,1.4464,-2.74747,-1.35985,171.12394
5950,3300,3.60426,-1.19048,-0.11185,198.04596
6000,3300,6.65172,-0.3246,1.18286,244.81658
6050,3300,9.12128,-0.24551,2.15897,288.79917
6100,3300,9.41476,-0.72613,2.77876,307.87615
6150,3300,11.39527,-0.25882,3.14211,344.38484
6200,3300,13.20315,0.29982,3.36153,385.1345
6250,3300,13.81089,1.03678,3.51807,428.79254
6300,3300,11.27312,3.99344,3.21059,470.98196
6350,3300,9.13533,7.46071,2.96375,482.28068
6400,3300,6.55414,9.98527,2.51512,483.50232
6450,3300,4.16558,10.44873,1.54094,479.25282
6500,3300,3.76377,9.23393,0.41626,470.09081
6550,3300,8.23012,8.16562,2.39789,486.66056
6600,3300,12.2085,7.17123,4.05935,503.04382
6650,3300,14.28571,6.50333,4.87018,519.14076
6700,3300,13.15539,6.48574,4.66272,528.9615
6750,3300,9.64844,3.99442,4.05935,463.79844
6800,3300,4.84841,2.41467,2.98015,393.43006
6850,3300,0.30725,1.33743,2.26897,323.33566
6900,3300,-3.76468,0.25003,1.76023,256.97368
6950,3300,-1.63892,-1.20145,2.43852,244.11604
7000,3300,-0.28155,-2.10231,2.35695,235.62313
7050,3300,-0.10759,-1.95186,1.75367,227.05313
7100,3300,0.00605,-1.24746,1.14276,225.04319
7150,3300,2.43352,-0.7555,1.52108,260.05575
7200,3300,6.49235,0.0905,2.05698,294.58389
7250,3300,11.18525,1.41379,2.73293,321.34544
7300,3300,15.03945,2.99014,3.42048,337.94132
7350,3300,15.19558,2.14061,2.37138,334.44162
7400,3300,12.81732,2.32697,1.94904,317.36817
7450,3300,10.26148,3.21298,1.82203,300.50077
7500,3300,7.99021,3.61736,1.95095,282.36936
7550,3300,4.36226,1.86505,2.798,247.58843
7600,3300,1.76836,-0.77147,1.82386,198.44132
7650,3300,0.33492,-3.75278,0.08609,146.69764
7700,3300,-0.16088,-6.12251,-1.84933,105.63048
7750,3300,0.0014,-6.98064,-3.42008,89.08017
7800,3300,0.98928,-5.73527,-2.05378,95.9677
7850,3300,1.9244,-4.49467,-0.38056,116.62667
7900,3300,2.25759,-4.01651,0.60688,141.90421
7950,3300,1.8788,-3.24009,-0.31143,157.03835
8000,3300,0.7779,-1.64737,-0.38762,174.37168
8050,3300,0.52824,-0.71258,-0.40399,190.3334
8100,3300,1.1171,-0.24437,-0.82682,203.58762
8150,3300,1.87245,0.24808,-1.45437,207.92076
8200,3300,2.33688,-0.37512,-1.08826,199.48641
8250,3300,1.71617,-1.01685,-0.61,188.83032
8300,3300,1.22786,-1.7028,0.01914,185.36781
8350,3300,1.87124,-2.49537,1.13658,193.92202
8400,3300,0.78811,-1.88796,1.43067,190.11407
8450,3300,0.35589,-1.3503,1.60764,187.92579
8500,3300,0.43558,-0.97602,1.45585,185.74595
8550,3300,0.79641,-1.02001,1.13247,180.95384
8600,3300,1.3762,-2.06226,1.41311,173.85332
8650,3300,2.85098,-3.65997,0.89865,162.24394
8700,3300,4.65426,-5.56617,0.43442,151.33685
8750,3300,5.64794,-6.98552,0.21063,146.05055
8800,3300,2.70465,-4.63933,-0.73807,135.62192
8850,3300,1.65386,-2.63208,-1.32465,141.24692
8900,3300,1.16309,-1.16618,-1.75202,150.60608
8950,3300,0.6124,-0.67191,-1.99673,156.81547
9000,3300,-0.01185,-1.74381,-1.45612,155.94999
9050,3300,-0.41865,-4.51319,-0.55191,97.58483
9100,3300,-1.10706,-6.56828,-0.17546,23.15629
9150,3300,-1.87595,-6.98788,-0.72396,-44.01731
9200,3300,-0.804,-5.51234,-1.71985,-46.90013
9250,3300,-0.86479,-3.49362,-1.36916,-38.41003
9300,3300,-1.57727,-1.93238,-1.01009,-28.55004
9350,3300,-2.69997,-0.75607,-0.79062,-16.43808
9400,3300,-3.75445,0.25374,-0.72325,-1.88905
9450,3300,-2.56979,0.39859,-0.80212,10.52419
9500,3300,-1.42672,0.36196,-0.89807,22.33731
9550,3300,-1.11935,0.7119,-1.28717,31.52044
9600,3300,-1.88786,1.7439,-2.07647,37.90282
9650,3300,-2.06077,0.92577,-1.80037,45.65074
9700,3300,-2.778,0.20426,-1.57898,62.3555
9750,3300,-3.0923,-0.42662,-1.25825,100.73773
9800,3300,-1.87683,0.25064,-0.20599,184.0428
9850,3300,2.63477,3.03001,2.73367,336.53789
9900,3300,9.86256,7.99091,7.21943,544.42127
0,3250,31.81521,10.10914,10.16485,757.19282
50,3250,28.84235,8.08512,8.60302,686.74251
100,3250,30.08327,6.98966,8.39781,662.10286
150,3250,38.67509,7.56641,12.15811,751.36597
4800,3250,43.2757,9.60623,10.10445,954.32837
4850,3250,47.71637,5.61483,6.8148,911.88973
4900,3250,47.2169,8.03337,6.5076,868.63019
4950,3250,45.24555,12.46522,5.94185,815.62769
5000,3250,44.01981,15.94702,4.28354,758.6544
5050,3250,45.12112,16.46055,2.48834,711.94687
5100,3250,40.97595,14.2462,5.44972,710.22035
5150,3250,31.34377,9.99454,5.73977,616.4836
5200,3250,21.68468,5.33155,4.52142,496.02079
5250,3250,13.16341,1.99562,3.52583,395.0251
5300,3250,7.09629,-1.80343,2.52181,299.81476
5350,3250,4.31729,-3.97461,2.19998,244.98269
5400,3250,3.53678,-5.26996,2.50333,218.34921
5450,3250,3.76265,-6.23894,3.11082,213.98144
5500,3250,3.55338,-4.95451,1.19885,218.72749
5550,3250,5.37519,-4.05412,1.3608,242.03538
5600,3250,7.16614,-2.74237,2.77122,272.8708
5650,3250,6.83386,-1.10769,3.73104,286.22867
5700,3250,3.75268,-0.24623,2.38113,261.99753
5750,3250,5.08325,2.00538,1.09193,279.83643
5800,3250,3.93857,1.0188,-0.767,258.00193
5850,3250,1.8923,-1.49929,-2.79367,217.05185
5900,3250,2.71056,-1.39014,-2.12721,206.0071
5950,3250,4.68643,0.26658,-0.05222,238.53305
6000,3250,7.87824,1.78857,2.04507,297.8585
6050,3250,10.59579,2.10751,3.22228,353.44932
6100,3250,11.28242,1.50093,3.52547,388.0863
6150,3250,15.08746,3.23096,3.83174,459.92324
6200,3250,17.07245,4.64471,3.91247,513.77973
6250,3250,17.76894,5.84618,4.15859,557.07129
6300,3250,16.9133,8.23152,4.35089,598.93863
6350,3250,13.58498,10.04135,4.23598,571.80192
6400,3250,10.43419,11.5725,4.20722,554.95134
6450,3250,8.98351,11.56345,4.12253,549.559
6500,3250,11.28321,9.23112,3.94039,553.04148
6550,3250,13.25068,9.16768,4.43159,554.12683
6600,3250,14.8851,7.34549,4.68973,535.99879
6650,3250,14.85379,4.42131,3.92422,494.81122
6700,3250,13.15591,0.99492,2.17511,431.92237
6750,3250,8.21222,-0.27103,2.92502,382.54555
6800,3250,4.39605,-0.81513,2.64088,329.2871
6850,3250,2.42111,-1.73329,2.95226,274.48478
6900,3250,1.87464,-3.24507,3.93675,226.92623
6950,3250,1.17173,-3.31069,3.14913,221.94182
7000,3250,0.85949,-3.38155,2.35874,224.46748
7050,3250,0.43314,-3.19807,1.61709,228.72717
7100,3250,0.00594,-2.74702,1.14267,239.99708
7150,3250,2.14678,-1.90517,1.85418,268.41131
7200,3250,6.00306,-1.30953,2.10166,287.06024
7250,3250,9.98796,-0.44225,2.39625,297.32052
7300,3250,12.76647,0.36183,2.53534,302.54067
7350,3250,13.15142,0.00175,1.65501,300.96453
7400,3250,9.91964,0.95861,1.95791,282.28379
7450,3250,6.42705,2.33429,2.52073,266.46802
7500,3250,3.01217,3.08607,3.51688,249.85267
7550,3250,0.00493,1.99961,4.77037,223.10059
7600,3250,-0.74826,-0.08708,2.86988,176.98361
7650,3250,-0.76548,-2.86875,1.06969,126.31958
7700,3250,-0.46235,-4.83823,-0.1065,85.55482
7750,3250,0.00036,-4.73846,-0.72544,69.0241
7800,3250,1.20424,-4.53893,-0.72545,68.85687
7850,3250,1.98488,-3.12351,-0.39055,89.64717
7900,3250,1.67988,-1.85188,0.01157,120.70646
7950,3250,-0.00152,0.0002,-0.10429,152.99189
8000,3250,-0.96121,0.47052,-0.61849,159.54228
8050,3250,-1.56986,0.53966,-0.23878,171.74952
8100,3250,-1.72128,0.31888,0.43624,187.12435
8150,3250,-1.58619,0.01414,0.73113,197.80318
8200,3250,-0.7209,-0.31304,0.59284,196.93359
8250,3250,-0.46177,-0.84695,0.42393,192.95401
8300,3250,-0.77101,-1.32049,0.49325,190.00152
8350,3250,-0.99071,-1.51525,0.92137,188.92945
8400,3250,-0.33182,-1.59826,1.22376,183.92966
8450,3250,0.33512,-1.10064,1.02979,175.66556
8500,3250,1.09757,-0.42724,0.33031,164.67606
8550,3250,1.89098,-0.00228,-0.41008,153.04573
8600,3250,1.1859,-1.25016,1.27207,154.14897
8650,3250,2.50909,-2.97755,0.8832,151.08194
8700,3250,4.28816,-4.61501,0.01563,147.31009
8750,3250,4.70507,-5.35397,-0.52355,142.85521
8800,3250,1.88036,-3.48791,-1.24368,133.0768
8850,3250,1.84388,-2.05055,-1.45766,142.86486
8900,3250,1.19773,-1.0302,-1.65197,151.3092
8950,3250,0.26869,-0.97417,-1.85962,152.15871
9000,3250,-0.66263,-2.00194,-1.73726,138.16932
9050,3250,-0.7836,-4.25486,-0.96482,81.98232
9100,3250,-0.88583,-5.63809,-0.94174,17.23689
9150,3250,-0.78993,-5.69766,-1.86114,-30.82838
9200,3250,-0.00408,-4.48814,-3.21507,-37.9954
9250,3250,-1.07435,-2.8849,-1.82153,-31.56676
9300,3250,-2.52759,-1.55281,-0.82257,-22.73838
9350,3250,-4.1494,-0.30351,-0.47615,-13.89357
9400,3250,-5.63573,0.74968,-0.3092,-7.94725
9450,3250,-3.22756,0.36104,-0.68804,5.44804
9500,3250,-2.5185,0.32765,-0.53933,16.58414
9550,3250,-3.54047,0.91634,-0.17352,27.06511
9600,3250,-5.08394,1.70274,-0.02841,36.06505
9650,3250,-4.70947,1.36144,-0.52282,42.36159
9700,3250,-4.24336,0.53567,-0.91309,55.1212
9750,3250,-3.65478,-0.31174,-0.733,88.89717
9800,3250,-1.87706,-0.50043,0.41583,158.99754
9850,3250,0.89905,1.16433,2.83784,261.90971
9900,3250,8.24405,4.92991,6.19654,443.53337
0,3200,39.15331,12.14548,12.71923,832.57104
50,3200,37.23221,9.22475,11.73265,777.76495
100,3200,37.60316,6.98698,11.81846,762.05893
150,3200,47.4446,10.23937,14.8019,877.59386
4800,3200,49.51243,12.20092,12.03881,984.16248
4850,3200,45.12651,8.98327,7.67357,890.09421
4900,3200,49.07549,10.67514,8.63442,900.42523
4950,3200,51.21558,13.34301,8.70632,885.68345
5000,3200,51.01848,15.09674,7.91661,854.86718
5050,3200,50.33021,15.48684,7.76983,836.86792
5100,3200,46.99385,14.22088,10.05242,841.9812
5150,3200,34.23079,10.26217,7.3416,690.3186
5200,3200,22.95746,5.00269,3.50179,524.75968
5250,3200,13.16283,-0.00292,-0.30979,373.97472
5300,3200,6.6234,-3.07016,0.66772,291.37556
5350,3200,6.17124,-4.06856,1.29995,264.71218
5400,3200,7.17057,-4.39178,1.35023,257.3927
5450,3200,7.7496,-4.4526,0.78518,260.59819
5500,3200,7.5149,-2.74124,-0.62402,281.00804
5550,3200,10.48352,-1.23908,0.96437,327.93866
5600,3200,14.38702,1.50166,3.07059,400.23127
5650,3200,18.03479,5.34784,3.94935,476.6021
5700,3200,20.67098,8.98058,2.89872,537.9323
5750,3200,16.82659,8.74642,3.03367,495.19872
5800,3200,11.80549,6.42027,1.65775,414.27189
5850,3200,7.05431,3.11064,-0.45778,321.42998
5900,3200,5.6448,1.49984,-1.03452,270.08629
5950,3200,7.05578,3.15589,1.11922,309.12746
6000,3200,11.60656,5.40935,3.38381,396.14555
6050,3200,17.1042,6.99985,4.45619,489.65139
6100,3200,22.56063,7.73422,4.45763,565.02053
6150,3200,23.7021,8.72731,5.41844,632.77289
6200,3200,23.31948,9.11742,5.517,654.35995
6250,3200,21.70567,9.35749,5.2468,640.85936
6300,3200,18.7935,9.72553,4.66191,604.89545
6350,3200,15.72456,11.36808,5.03189,597.02354
6400,3200,12.39333,13.49815,5.78258,596.19178
6450,3200,8.74249,15.48141,6.72317,596.33198
6500,3200,5.64276,16.96164,7.67184,591.99224
6550,3200,15.01098,13.27504,6.73582,614.33908
6600,3200,16.7825,8.77712,5.90291,572.3155
6650,3200,14.45201,4.27115,4.73457,492.54254
6700,3200,10.5527,0.2849,3.58737,401.21716
6750,3200,5.62882,-1.99324,4.03805,330.95589
6800,3200,3.91456,-2.14234,2.97268,290.09929
6850,3200,4.25961,-2.25683,2.572,261.27285
6900,3200,5.16046,-2.63153,2.79152,242.59488
6950,3200,3.65484,-3.07952,2.5223,237.21142
7000,3200,2.9423,-3.43466,1.95263,238.32848
7050,3200,2.88811,-3.44942,1.42215,245.51408
7100,3200,3.0136,-3.25559,1.47192,261.0938
7150,3200,3.75809,-2.74178,2.38338,281.02311
7200,3200,6.20385,-2.72654,2.07751,272.55813
7250,3200,8.32804,-2.52623,2.10324,256.70793
7300,3200,9.12944,-2.40262,2.22435,240.24763
7350,3200,7.51116,-2.24627,2.06948,223.91581
7400,3200,5.69827,-0.75207,1.82326,216.41798
7450,3200,2.51074,1.3555,1.89933,210.58415
7500,3200,-1.08852,3.31575,2.14267,200.9066
7550,3200,-3.75489,4.24193,2.17895,180.05569
7600,3200,-2.27115,1.01137,1.26636,145.2594
7650,3200,-1.01544,-2.63179,0.65476,96.81008
7700,3200,0.23142,-5.57463,0.75025,49.69147
7750,3200,1.87924,-6.98658,1.34722,18.96764
7800,3200,1.56986,-5.09285,0.04255,23.93532
7850,3200,1.86402,-2.78544,-0.72433,45.5659
7900,3200,2.14447,-1.27625,-1.08964,71.54804
7950,3200,1.87825,-0.25199,-1.55563,93.94585
8000,3200,-1.64584,1.43301,-2.39888,113.24417
8050,3200,-3.05739,1.33337,-0.95648,136.21112
8100,3200,-3.55186,0.54617,0.91862,161.87197
8150,3200,-3.74978,-0.25101,2.07739,183.05159
8200,3200,-2.49651,0.01862,1.45132,187.99397
8250,3200,-2.0279,-0.28767,0.61698,189.9231
8300,3200,-2.65928,-0.49866,0.18964,187.08326
8350,3200,-3.75009,-0.25012,0.21143,180.06383
8400,3200,-0.87254,-1.62783,0.9743,177.67127
8450,3200,0.63166,-1.50612,0.92603,167.87453
8500,3200,1.20549,-0.96852,0.60902,153.15766
8550,3200,1.04504,-0.74523,0.89503,141.19022
8600,3200,0.00172,-1.49391,2.79952,142.0593
8650,3200,2.14926,-2.58433,1.18087,141.39961
8700,3200,4.49511,-3.6272,-0.10994,144.37136
8750,3200,6.32362,-4.1451,-0.52169,146.78704
8800,3200,7.52034,-3.74021,-0.41445,144.03088
8850,3200,4.39791,-1.88164,-0.88611,150.17441
8900,3200,2.31036,-1.29554,-0.91543,146.5251
8950,3200,1.09567,-1.82528,-0.86991,133.41161
9000,3200,0.00605,-2.74208,-1.03404,112.07804
9050,3200,0.20882,-4.21404,-0.2189,59.93244
9100,3200,0.32662,-4.90732,-0.105,13.49815
9150,3200,0.37606,-4.2554,-0.38072,-11.95568
9200,3200,-0.00456,-2.24587,-0.41654,-8.04593
9250,3200,-1.01902,-2.28865,-0.20101,-13.54247
9300,3200,-2.12375,-1.79642,-0.2494,-10.13157
9350,3200,-2.58917,-0.84018,-0.73724,-0.22739
9400,3200,-1.87709,-0.00166,-1.34637,12.9949
9450,3200,-0.17786,-0.99974,-1.42299,10.7781
9500,3200,-1.20791,-0.79261,-0.5641,15.43033
9550,3200,-3.40434,-0.01675,0.73644,25.9707
9600,3200,-5.63037,0.74563,1.86981,38.02748
9650,3200,-4.32751,0.96401,0.403,41.02681
9700,3200,-3.63138,0.28802,-0.57773,46.28071
9750,3200,-3.63699,-0.54792,-0.79425,64.86008
9800,3200,-3.38098,-0.99766,0.04288,103.82036
9850,3200,-1.88496,-0.24565,2.07114,171.02445
9900,3200,5.84295,3.45622,4.73175,351.76904
4950,3150,60.56253,14.49386,13.12606,991.71672
5000,3150,56.62147,14.40351,11.84389,933.09633
5050,3150,47.70956,14.8018,11.27287,871.61429
5100,3150,31.95406,15.96471,10.67438,795.94302
5150,3150,31.87308,9.91793,8.82164,697.21299
5200,3150,26.34021,4.43192,5.50854,572.73129
5250,3150,18.56175,-0.06812,2.78903,449.04062
5300,3150,11.27461,-2.9913,2.90024,357.99647
5350,3150,13.26983,-2.22097,2.66911,354.06466
5400,3150,15.04937,-1.93068,2.04675,347.53192
5450,3150,15.94954,-2.45235,0.8559,332.08085
5500,3150,16.91482,-2.74401,-0.00211,330.96314
5550,3150,17.96356,2.11272,2.3487,426.43365
5600,3150,22.47564,6.74359,5.2104,541.37825
5650,3150,27.77856,11.30908,7.04303,648.58232
5700,3150,30.71481,14.86883,7.57917,721.21647
5750,3150,27.36021,14.83857,8.18677,710.10677
5800,3150,21.11626,12.23221,6.65424,609.80766
5850,3150,12.93625,8.64503,3.99816,470.84905
5900,3150,5.64494,6.73615,2.59353,363.04842
5950,3150,10.33891,7.27025,4.00555,422.0269
6000,3150,16.70032,10.0143,6.02759,539.25155
6050,3150,22.40597,13.22453,7.38355,674.82235
6100,3150,26.31909,15.71371,7.87767,799.95557
6150,3150,31.20951,15.19317,9.46907,848.0243
6200,3150,30.68635,14.34582,9.28995,824.03974
6250,3150,27.50555,13.43657,8.26964,763.98944
6300,3150,23.19049,12.59132,7.02586,692.99366
6350,3150,19.18019,12.71424,6.43887,650.69722
6400,3150,16.9364,14.29931,6.93024,653.04912
6450,3150,15.33531,16.08932,7.83456,666.83594
6500,3150,16.43578,16.61747,8.44404,684.23192
6550,3150,24.43454,13.72382,7.66853,704.01557
6600,3150,20.7167,9.0995,6.8448,621.44979
6650,3150,14.8933,4.80609,5.58898,509.28695
6700,3150,9.036,1.65187,4.25032,397.4457
6750,3150,4.40503,-0.03577,3.42546,313.25714
6800,3150,3.77112,-1.20823,2.44913,278.24268
6850,3150,5.42407,-1.55347,1.76296,267.91279
6900,3150,7.53207,-1.24952,1.45624,270.05542
6950,3150,4.30689,-2.47927,1.79538,261.46257
7000,3150,4.21591,-3.1332,1.19495,254.06131
7050,3150,5.56413,-3.57677,0.50895,253.17576
7100,3150,7.54597,-4.0486,0.23961,261.03446
7150,3150,9.39789,-4.74024,0.62109,271.97707
7200,3150,7.66484,-4.17957,0.73323,236.30155
7250,3150,7.37952,-4.22391,1.19569,200.88229
7300,3150,7.73237,-4.76504,1.66076,170.80347
7350,3150,7.00987,-4.89368,1.76416,148.97892
7400,3150,4.57705,-2.99337,1.29672,146.6298
7450,3150,1.22335,-0.51332,0.65664,150.57035
7500,3150,-1.94677,1.35782,0.22783,151.18461
7550,3150,-3.75487,1.74452,-0.30887,142.01063
7600,3150,-1.04369,0.08953,-1.18128,117.25216
7650,3150,-0.48853,-2.65376,-1.05924,70.46202
7700,3150,-0.41051,-5.36996,-0.75945,20.96325
7750,3150,-0.00189,-6.98955,-0.83011,-15.08903
7800,3150,-0.91554,-4.89074,-1.2859,-13.70206
7850,3150,-0.35514,-2.44356,-1.60409,4.29678
7900,3150,0.26986,-0.68959,-2.11494,24.79192
7950,3150,-0.53837,0.64721,-3.13237,41.89427
8000,3150,-3.76948,2.49732,-4.56488,61.97219
8050,3150,-3.85922,1.77839,-1.95348,95.00865
8100,3150,-3.47713,1.01925,0.29265,132.40157
8150,3150,-2.87239,0.65959,1.37208,162.94094
8200,3150,-1.87774,1.00162,0.9339,177.07809
8250,3150,-1.58399,0.2918,0.1252,187.86533
8300,3150,-1.53007,-0.55129,-0.1417,189.32753
8350,3150,-0.87302,-1.37861,0.24511,186.70765
8400,3150,1.88292,-2.98862,1.14152,183.10198
8450,3150,2.39049,-2.41371,0.85357,167.95997
8500,3150,2.35704,-1.88662,0.3841,146.40766
8550,3150,2.20606,-1.84651,-0.07337,126.91542
8600,3150,1.88013,-2.24516,-0.31091,118.00111
8650,3150,3.24732,-2.74358,-0.1812,127.96721
8700,3150,4.17859,-2.82748,-0.3876,142.61801
8750,3150,4.27658,-1.94908,-0.73621,158.60709
8800,3150,3.76027,0.2484,-1.24379,174.98497
8850,3150,2.70299,-0.27528,-0.81476,162.43759
8900,3150,2.24596,-1.26912,-0.04352,135.29448
8950,3150,2.70066,-3.05089,1.12871,95.37169
9000,3150,3.76599,-5.23959,2.49029,46.0309
9050,3150,2.29665,-4.80975,1.90472,18.80493
9100,3150,1.8234,-4.89632,1.2558,-4.67857
9150,3150,1.8769,-5.08478,1.4109,-18.47666
9200,3150,1.87489,-5.24231,2.27831,-21.09689
9250,3150,-0.69312,-3.98809,1.36962,-15.55938
9300,3150,-2.07354,-3.05326,0.38695,-9.69433
9350,3150,-2.11594,-2.41922,-0.55452,-3.03524
9400,3150,-0.79278,-2.39196,-1.31682,2.22283
9450,3150,1.87388,-3.48905,-1.76469,0.00952
9500,3150,0.04919,-2.42085,-0.67609,6.62932
9550,3150,-1.09382,-1.17966,0.3223,18.35314
9600,3150,-1.30815,-0.28571,0.8119,30.16941
9650,3150,0.00147,0.25181,-0.31033,36.04922
9700,3150,-0.37351,-0.34385,-0.97551,38.53162
9750,3150,-1.60257,-0.94546,-1.35336,52.27605
9800,3150,-2.53843,-1.1465,-1.11057,87.04473
9850,3150,-1.88516,-0.24833,0.10152,155.97936
9900,3150,3.45219,1.98717,2.87448,286.07256
5050,3100,63.31869,9.58466,15.32709,914.01039
5100,3100,60.15389,5.48497,16.06458,829.90524
5150,3100,48.461,5.05788,12.38807,742.73293
5200,3100,39.15659,3.89007,9.20855,673.96751
5250,3100,33.59127,2.50645,7.26167,620.71673
5300,3100,31.9539,1.49616,6.528,569.94584
5350,3100,29.06865,3.21797,6.12626,561.14521
5400,3100,27.41079,3.96907,5.37701,530.73975
5450,3100,25.405,3.81597,4.06312,493.24633
5500,3100,22.55484,4.48767,2.90031,479.91946
5550,3100,23.84698,9.76319,6.09417,589.19066
5600,3100,30.26184,13.71631,9.33527,714.09699
5650,3100,37.25444,17.53811,11.5994,829.86264
5700,3100,41.3673,20.45501,13.27137,913.04303
5800,3100,34.3,17.38241,12.65936,849.88584
5850,3100,27.76838,13.04541,9.15048,699.84913
5900,3100,22.56492,9.47782,6.42889,591.01001
5950,3100,23.16582,10.44313,7.91891,611.90701
6000,3100,27.40539,14.13645,9.90624,714.94445
6050,3100,32.15793,18.1134,11.69286,847.17794
6100,3100,36.19663,20.43235,12.91708,968.21935
6250,3100,34.96711,17.9336,12.35071,905.39423
6300,3100,29.59364,16.01762,10.27797,813.51195
6350,3100,24.44396,14.22361,8.29441,734.10049
6400,3100,23.10014,15.08206,8.24235,732.46901
6450,3100,22.61547,15.74841,8.67465,739.86859
6500,3100,22.6431,14.76518,9.14685,743.56772
6550,3100,22.55423,11.2264,9.22323,726.96758
6600,3100,20.34563,8.12009,7.87307,643.41669
6650,3100,14.7346,4.89379,6.36468,526.38204
6700,3100,8.68302,2.81223,4.541,407.79796
6750,3100,3.76736,1.99804,2.80188,312.09364
6800,3100,3.65063,-0.49404,2.04349,282.67904
6850,3100,4.73744,-1.68463,1.60428,274.67241
6900,3100,4.86171,-2.1785,1.49978,274.66293
6950,3100,1.88405,-2.99042,1.76392,269.08127
7000,3100,4.08488,-3.19139,0.57563,253.2922
7050,3100,6.644,-3.35949,-0.71781,236.65939
7100,3100,9.26672,-3.61387,-1.77021,218.74165
7150,3100,11.2777,-3.74514,-2.59242,193.93113
7200,3100,5.66755,-3.79577,-1.34252,164.04023
7250,3100,4.88469,-4.57794,-0.0344,133.1932
7300,3100,6.34154,-5.97033,0.92472,103.68511
7350,3100,7.52891,-6.98644,1.35127,80.04311
7400,3100,4.73695,-4.69405,0.77598,85.35419
