X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
8200,3650,0.0253,0.0287,0.0489,0.0413,0.0869,0.2323,0.2969,0.295,0.351,0.0771,0.0105,0.184,0.0849
8250,3650,0.0256,0.0279,0.0464,0.0386,0.0827,0.2294,0.2946,0.2896,0.3452,0.0772,0.0106,0.1814,0.0834
8300,3650,0.0256,0.0278,0.0474,0.0365,0.084,0.2489,0.3205,0.3134,0.373,0.0803,0.0107,0.1781,0.0815
8350,3650,0.0256,0.0282,0.0509,0.0366,0.091,0.2711,0.348,0.3428,0.4054,0.0846,0.0107,0.1793,0.0803
8400,3650,0.0248,0.0271,0.0501,0.0358,0.0908,0.2679,0.3444,0.3389,0.4014,0.0857,0.0106,0.1733,0.0761
8450,3650,0.0242,0.0268,0.05,0.0352,0.0904,0.2753,0.3556,0.3499,0.4152,0.0876,0.0106,0.1732,0.0758
8500,3650,0.0241,0.0273,0.052,0.0334,0.0927,0.3052,0.3962,0.3885,0.4573,0.0919,0.0106,0.185,0.0807
8550,3650,0.0243,0.0273,0.0537,0.0324,0.0947,0.3262,0.4229,0.4122,0.4826,0.0962,0.0106,0.1917,0.0831
8600,3650,0.025,0.0276,0.0541,0.0325,0.0948,0.3261,0.4197,0.4085,0.4752,0.0948,0.0105,0.1946,0.085
8650,3650,0.0262,0.0296,0.0543,0.0384,0.0959,0.2847,0.3609,0.3507,0.4115,0.087,0.0105,0.2012,0.0919
8700,3650,0.0276,0.0325,0.0572,0.0477,0.1036,0.2544,0.3169,0.3111,0.3694,0.0809,0.0106,0.2084,0.1008
8750,3650,0.0276,0.0318,0.0556,0.0458,0.1008,0.2514,0.3128,0.307,0.3649,0.079,0.0105,0.1988,0.0969
8800,3650,0.027,0.0306,0.056,0.0425,0.1025,0.269,0.3356,0.3304,0.39,0.0817,0.0105,0.191,0.0892
8850,3650,0.0265,0.0298,0.0563,0.0385,0.1025,0.2914,0.37,0.3658,0.43,0.0864,0.0107,0.1806,0.0808
8900,3650,0.0262,0.0293,0.055,0.0376,0.0994,0.2905,0.371,0.366,0.4296,0.0868,0.0107,0.177,0.0795
8950,3650,0.0266,0.0299,0.0503,0.0431,0.0925,0.238,0.3006,0.2967,0.3524,0.0785,0.0107,0.1908,0.0905
9000,3650,0.0273,0.0311,0.0487,0.0474,0.0902,0.2028,0.2533,0.2516,0.3008,0.0708,0.0107,0.2051,0.1002
9050,3650,0.0287,0.0335,0.0509,0.0534,0.0944,0.19,0.2358,0.2348,0.2821,0.0668,0.0107,0.2215,0.1098
9100,3650,0.0302,0.0359,0.0527,0.0589,0.0974,0.1775,0.2166,0.2162,0.2607,0.064,0.0108,0.2361,0.1204
9150,3650,0.0305,0.036,0.0519,0.059,0.0958,0.1687,0.2046,0.2046,0.2469,0.0614,0.0108,0.2351,0.1213
9200,3650,0.03,0.034,0.0481,0.0543,0.0885,0.1545,0.1871,0.1873,0.2267,0.0578,0.0107,0.2203,0.1146
9250,3650,0.0286,0.0314,0.0434,0.0482,0.0794,0.142,0.1723,0.1721,0.208,0.0545,0.0106,0.2026,0.106
9300,3650,0.0277,0.0303,0.0414,0.0451,0.0755,0.1389,0.1699,0.1696,0.2047,0.0539,0.0107,0.1967,0.1037
9350,3650,0.0278,0.0312,0.0436,0.0477,0.0788,0.1559,0.1933,0.1931,0.2326,0.0582,0.0108,0.217,0.1181
9400,3650,0.0275,0.0303,0.044,0.0461,0.0797,0.1814,0.2287,0.2275,0.2723,0.0631,0.0107,0.2232,0.1219
9450,3650,0.0268,0.0286,0.0423,0.0411,0.0761,0.183,0.23,0.2272,0.2715,0.0644,0.0107,0.2038,0.1071
9500,3650,0.0265,0.0278,0.0415,0.0384,0.0744,0.1879,0.2376,0.2339,0.2789,0.0644,0.0107,0.1899,0.0961
9550,3650,0.0266,0.0275,0.0434,0.037,0.0772,0.2129,0.2723,0.2686,0.317,0.0673,0.0107,0.1823,0.0875
9600,3650,0.0274,0.0292,0.0467,0.0402,0.0826,0.2184,0.277,0.2731,0.3239,0.0692,0.0107,0.1879,0.0908
9650,3650,0.0278,0.0307,0.0504,0.0427,0.0886,0.2275,0.2866,0.2806,0.3336,0.0726,0.0107,0.1902,0.0932
9700,3650,0.0269,0.0286,0.0515,0.0371,0.09,0.2643,0.3379,0.33,0.3889,0.0796,0.0107,0.18,0.0832
9750,3650,0.0254,0.0272,0.0523,0.034,0.0922,0.2859,0.3668,0.3569,0.4213,0.0876,0.0107,0.1744,0.0769
9800,3650,0.0248,0.0273,0.0545,0.0327,0.0961,0.3109,0.4,0.3875,0.4553,0.093,0.0108,0.1761,0.0761
150,3600,0.0271,0.0302,0.056,0.0396,0.0962,0.256,0.3136,0.2991,0.3509,0.0747,0.0106,0.1847,0.0919
200,3600,0.0256,0.0303,0.0571,0.0391,0.0981,0.2677,0.3295,0.3151,0.3693,0.0762,0.0105,0.1853,0.0894
250,3600,0.0251,0.0289,0.0544,0.0367,0.0939,0.2681,0.3362,0.3231,0.3799,0.0792,0.0106,0.1774,0.0828
300,3600,0.0248,0.029,0.055,0.0372,0.0953,0.2792,0.3549,0.3425,0.4034,0.0832,0.0106,0.1825,0.0829
350,3600,0.0249,0.03,0.0573,0.0404,0.0996,0.2884,0.3702,0.3606,0.4251,0.0885,0.0105,0.2013,0.0915
400,3600,0.025,0.0298,0.0576,0.0407,0.1012,0.2952,0.3809,0.3738,0.4405,0.0921,0.0105,0.2085,0.094
450,3600,0.0249,0.0299,0.0579,0.0414,0.1038,0.2922,0.3738,0.366,0.4343,0.0926,0.0106,0.2107,0.0958
500,3600,0.0249,0.03,0.0578,0.0426,0.1041,0.2837,0.3614,0.3542,0.4222,0.0908,0.0106,0.2106,0.096
550,3600,0.0254,0.0306,0.0574,0.0438,0.1027,0.2739,0.3484,0.3409,0.4073,0.0876,0.0106,0.2044,0.0937
600,3600,0.026,0.0305,0.0551,0.0438,0.0994,0.2703,0.346,0.3376,0.4039,0.0857,0.0105,0.1951,0.0901
650,3600,0.0267,0.0317,0.0562,0.0452,0.1026,0.2849,0.3649,0.3564,0.4242,0.0865,0.0105,0.2011,0.0934
700,3600,0.0273,0.0321,0.0562,0.0461,0.1037,0.2823,0.361,0.3534,0.4194,0.087,0.0106,0.1978,0.0921
750,3600,0.0274,0.0318,0.0548,0.0452,0.1015,0.2771,0.3564,0.349,0.4146,0.0863,0.0106,0.1861,0.0869
800,3600,0.0271,0.031,0.054,0.0429,0.0986,0.2787,0.3605,0.3528,0.4192,0.0855,0.0105,0.1808,0.0848
850,3600,0.0277,0.0316,0.0536,0.0437,0.0945,0.2585,0.3333,0.3262,0.385,0.0797,0.0105,0.1818,0.0947
900,3600,0.0282,0.0322,0.0487,0.0449,0.0794,0.1955,0.2518,0.2379,0.2849,0.0695,0.0104,0.1717,0.1057
950,3600,0.0279,0.0324,0.0522,0.0436,0.0846,0.2243,0.2887,0.274,0.32,0.0694,0.0104,0.1721,0.0989
1000,3600,0.0274,0.0318,0.057,0.0404,0.0939,0.2787,0.3604,0.3421,0.3942,0.0788,0.0105,0.1736,0.0892
4600,3600,0.026,0.0269,0.0465,0.0304,0.0747,0.2656,0.3614,0.3458,0.4061,0.0832,0.0106,0.1337,0.0596
4650,3600,0.0247,0.0258,0.0443,0.0282,0.0703,0.2649,0.3672,0.3514,0.4127,0.0839,0.0106,0.1227,0.0525
4700,3600,0.0244,0.0257,0.0433,0.028,0.0683,0.2635,0.3707,0.3545,0.4147,0.0845,0.0106,0.1204,0.0516
4750,3600,0.0245,0.0261,0.0446,0.0286,0.0714,0.2698,0.3745,0.3597,0.4204,0.0846,0.0106,0.1262,0.0543
4800,3600,0.0246,0.0264,0.0457,0.0291,0.0749,0.2748,0.3746,0.3603,0.4208,0.0846,0.0106,0.1339,0.058
4850,3600,0.0242,0.026,0.0453,0.0291,0.0742,0.2697,0.3677,0.3534,0.4139,0.0849,0.0106,0.1415,0.0623
4900,3600,0.0242,0.0258,0.0447,0.0291,0.0733,0.264,0.3593,0.3467,0.4049,0.0843,0.0106,0.1466,0.065
4950,3600,0.0244,0.0259,0.0452,0.0289,0.0741,0.2729,0.3736,0.3609,0.4213,0.0857,0.0105,0.1539,0.0669
5000,3600,0.0245,0.0261,0.0457,0.029,0.0757,0.279,0.3804,0.3676,0.4303,0.088,0.0105,0.1616,0.0698
5050,3600,0.0247,0.0263,0.0451,0.0297,0.0753,0.2723,0.3688,0.3567,0.4184,0.0866,0.0105,0.1659,0.0723
5100,3600,0.0246,0.026,0.0427,0.0305,0.072,0.2551,0.3411,0.3312,0.3896,0.0801,0.0105,0.1513,0.0658
5150,3600,0.0245,0.0257,0.0399,0.0318,0.0683,0.2257,0.2979,0.2888,0.344,0.0749,0.0106,0.1345,0.0596
5200,3600,0.0245,0.0255,0.0421,0.0314,0.0734,0.2599,0.3436,0.3368,0.3977,0.078,0.0106,0.1606,0.0701
5250,3600,0.0246,0.026,0.0441,0.0322,0.0782,0.2847,0.3793,0.3718,0.4394,0.0847,0.0106,0.1789,0.0778
5300,3600,0.0255,0.0281,0.0463,0.0376,0.0831,0.2629,0.3425,0.3361,0.3986,0.0821,0.0106,0.1942,0.0881
5350,3600,0.0277,0.0324,0.0471,0.0483,0.0851,0.1922,0.2418,0.2374,0.2864,0.0689,0.0107,0.2112,0.1048
5400,3600,0.0298,0.0349,0.0481,0.0542,0.0863,0.1564,0.1893,0.189,0.2273,0.0573,0.0106,0.2214,0.1155
5450,3600,0.0299,0.0345,0.047,0.0539,0.0842,0.1488,0.1801,0.1806,0.2171,0.0527,0.0106,0.2253,0.1213
5500,3600,0.0291,0.0322,0.0429,0.0523,0.0786,0.1352,0.1649,0.1664,0.2022,0.052,0.0106,0.2458,0.1461
5550,3600,0.0285,0.0305,0.0397,0.0534,0.0738,0.1171,0.1449,0.1486,0.1832,0.05,0.0107,0.2783,0.1838
5600,3600,0.0286,0.0306,0.0381,0.0515,0.0661,0.0995,0.1231,0.1264,0.1563,0.045,0.0108,0.2854,0.199
5650,3600,0.0287,0.0301,0.0364,0.0468,0.059,0.0883,0.1083,0.1102,0.136,0.0399,0.0108,0.2671,0.1896
5700,3600,0.0285,0.0291,0.0353,0.0458,0.0575,0.0841,0.1036,0.1063,0.1308,0.0371,0.0108,0.267,0.193
5750,3600,0.0287,0.0299,0.0365,0.0492,0.0607,0.0862,0.1058,0.1093,0.1341,0.0371,0.0108,0.2742,0.2002
5800,3600,0.0289,0.0302,0.0369,0.0494,0.0619,0.0905,0.111,0.1128,0.1396,0.0385,0.0108,0.2681,0.1948
5850,3600,0.0292,0.0308,0.039,0.0492,0.0657,0.1082,0.1329,0.1351,0.1644,0.0404,0.0107,0.2564,0.1794
5900,3600,0.03,0.0321,0.0409,0.0501,0.0674,0.1124,0.1381,0.1391,0.169,0.0423,0.0107,0.2498,0.1721
5950,3600,0.0299,0.031,0.0389,0.0494,0.0655,0.1035,0.1275,0.1281,0.1571,0.0417,0.0107,0.2534,0.1768
6000,3600,0.0297,0.0312,0.0393,0.0506,0.0656,0.0998,0.1233,0.1243,0.1522,0.0407,0.0107,0.2594,0.1837
6050,3600,0.0305,0.0323,0.0396,0.0517,0.0648,0.0941,0.1151,0.116,0.1427,0.0397,0.0108,0.258,0.1872
6100,3600,0.0317,0.0354,0.044,0.0542,0.0699,0.1077,0.1298,0.1305,0.1579,0.041,0.0108,0.2462,0.1736
6150,3600,0.0324,0.0334,0.0434,0.0516,0.0715,0.1183,0.143,0.1431,0.1737,0.0438,0.0107,0.2374,0.1591
6200,3600,0.033,0.0345,0.0447,0.0517,0.0728,0.1203,0.144,0.1441,0.1747,0.045,0.0107,0.2221,0.1455
6250,3600,0.0337,0.0365,0.0468,0.0555,0.0765,0.1223,0.1463,0.1471,0.1782,0.0453,0.0108,0.224,0.1459
6300,3600,0.0345,0.0391,0.0494,0.0599,0.0794,0.1234,0.1479,0.1478,0.1801,0.0453,0.0108,0.2324,0.1521
6350,3600,0.0333,0.0373,0.0476,0.0571,0.077,0.1215,0.146,0.1464,0.1767,0.0447,0.0107,0.2259,0.1456
6400,3600,0.0313,0.0327,0.0422,0.0502,0.0701,0.117,0.1417,0.1423,0.1718,0.0443,0.0107,0.2216,0.1444
6450,3600,0.0298,0.0307,0.04,0.046,0.0662,0.117,0.1424,0.1436,0.1717,0.0433,0.0107,0.2192,0.143
6500,3600,0.0297,0.0309,0.0389,0.0463,0.0634,0.1044,0.1265,0.1271,0.1542,0.0416,0.0107,0.2282,0.1535
6550,3600,0.032,0.0344,0.0433,0.0503,0.0687,0.113,0.1354,0.1348,0.1624,0.0425,0.0107,0.228,0.1561
6600,3600,0.0348,0.0399,0.0514,0.0574,0.0803,0.1347,0.1602,0.1582,0.1887,0.0459,0.0106,0.2131,0.1406
6650,3600,0.0358,0.0397,0.0529,0.0573,0.0832,0.1506,0.1811,0.1771,0.2115,0.0513,0.0106,0.1993,0.1248
6700,3600,0.0334,0.0337,0.0494,0.0462,0.0809,0.1978,0.2492,0.2449,0.2887,0.0601,0.0106,0.1827,0.1001
6750,3600,0.0294,0.0291,0.0472,0.0364,0.0815,0.2552,0.3323,0.3275,0.3829,0.0721,0.0107,0.1751,0.0838
6800,3600,0.0267,0.0286,0.049,0.0345,0.0867,0.2897,0.3803,0.3729,0.4359,0.0832,0.0107,0.1842,0.0833
6850,3600,0.026,0.0283,0.0499,0.034,0.0879,0.2963,0.3877,0.3763,0.4422,0.0888,0.0107,0.1907,0.0851
6900,3600,0.0259,0.0281,0.0497,0.0341,0.0872,0.2946,0.3838,0.3718,0.4388,0.0902,0.0107,0.1904,0.0848
6950,3600,0.0255,0.0271,0.048,0.0321,0.0838,0.2926,0.3829,0.3715,0.4382,0.0897,0.0106,0.1854,0.0812
7000,3600,0.0264,0.0277,0.0484,0.0324,0.084,0.2895,0.3786,0.3692,0.4312,0.0858,0.0106,0.1862,0.0841
7050,3600,0.0288,0.0315,0.0512,0.0397,0.087,0.2694,0.3486,0.342,0.3988,0.0799,0.0105,0.1985,0.1012
7100,3600,0.0306,0.0343,0.0508,0.0465,0.085,0.2225,0.2829,0.2769,0.3268,0.0711,0.0106,0.21,0.123
7150,3600,0.0291,0.0312,0.0447,0.0422,0.075,0.1855,0.234,0.2273,0.2716,0.066,0.0106,0.193,0.1146
7200,3600,0.0269,0.0279,0.0418,0.0362,0.0711,0.1964,0.2503,0.2441,0.2895,0.0681,0.0106,0.1737,0.0936
7250,3600,0.0257,0.0269,0.0438,0.0345,0.0771,0.2385,0.3072,0.3024,0.3547,0.0751,0.0105,0.1774,0.0844
7300,3600,0.0268,0.0314,0.0509,0.044,0.0896,0.2485,0.3158,0.308,0.3654,0.0798,0.0105,0.2045,0.0991
7350,3600,0.029,0.0364,0.0585,0.0542,0.1024,0.2559,0.3197,0.3111,0.369,0.0811,0.0106,0.2364,0.1195
7400,3600,0.0293,0.036,0.0593,0.0528,0.1036,0.2742,0.3469,0.3369,0.398,0.0855,0.0108,0.2393,0.12
7450,3600,0.0271,0.0298,0.0532,0.0374,0.0934,0.3232,0.4224,0.4106,0.4781,0.0948,0.0108,0.2101,0.095
7500,3600,0.0257,0.0277,0.052,0.0323,0.0919,0.3502,0.4615,0.4479,0.5203,0.1008,0.0108,0.2027,0.087
7550,3600,0.026,0.0301,0.0546,0.0382,0.0972,0.3222,0.4193,0.4059,0.4775,0.0987,0.0107,0.2136,0.0966
7600,3600,0.0263,0.0304,0.0548,0.0396,0.0978,0.2947,0.3778,0.3665,0.4333,0.094,0.0107,0.2134,0.0982
7650,3600,0.0256,0.0281,0.0521,0.0341,0.0924,0.2946,0.3751,0.3645,0.4286,0.0912,0.0107,0.1995,0.0883
7700,3600,0.025,0.028,0.0511,0.0346,0.0907,0.28,0.3547,0.3449,0.4072,0.0882,0.0107,0.1986,0.0883
7750,3600,0.0256,0.0291,0.0522,0.0384,0.0932,0.2617,0.3293,0.3216,0.3821,0.0846,0.0107,0.2085,0.0958
7800,3600,0.0262,0.0305,0.0542,0.0425,0.0973,0.2471,0.3091,0.3044,0.3639,0.0819,0.0108,0.2179,0.1023
7850,3600,0.0264,0.0308,0.0548,0.0436,0.0983,0.2415,0.3022,0.2988,0.3574,0.0807,0.0108,0.2185,0.1026
7900,3600,0.0263,0.0304,0.0531,0.042,0.094,0.2404,0.3009,0.2949,0.3529,0.0806,0.0108,0.2078,0.0977
7950,3600,0.0258,0.0287,0.0498,0.0373,0.0867,0.2534,0.3228,0.3148,0.374,0.0808,0.0107,0.1921,0.089
8000,3600,0.0246,0.0267,0.0467,0.0339,0.0815,0.2539,0.3276,0.3207,0.3797,0.0802,0.0107,0.1787,0.0813
8050,3600,0.0242,0.0273,0.0479,0.0372,0.0847,0.239,0.3069,0.3031,0.3606,0.0785,0.0106,0.1785,0.0817
8100,3600,0.0244,0.0283,0.0487,0.0412,0.0869,0.2243,0.2872,0.2847,0.3418,0.0765,0.0105,0.1804,0.0841
8150,3600,0.0246,0.0277,0.0467,0.0399,0.0826,0.2196,0.2822,0.28,0.3347,0.0748,0.0105,0.1763,0.0822
8200,3600,0.0252,0.0274,0.0453,0.0378,0.0798,0.2207,0.282,0.2794,0.3299,0.0726,0.0106,0.1796,0.0841
8250,3600,0.0257,0.0287,0.0458,0.0404,0.0817,0.2116,0.267,0.2622,0.3117,0.0715,0.0106,0.1899,0.0904
8300,3600,0.0255,0.0276,0.0448,0.0365,0.0787,0.2297,0.2937,0.2861,0.3401,0.0742,0.0107,0.1801,0.0833
8350,3600,0.025,0.0271,0.0463,0.0344,0.0809,0.2528,0.3259,0.318,0.3763,0.079,0.0106,0.1691,0.0761
8400,3600,0.0246,0.0273,0.0482,0.0376,0.0868,0.244,0.3135,0.3077,0.3669,0.0805,0.0107,0.1686,0.0767
8450,3600,0.0243,0.0272,0.0493,0.0377,0.0898,0.2519,0.3245,0.3198,0.382,0.0834,0.0107,0.1739,0.0781
8500,3600,0.0243,0.0272,0.0509,0.0343,0.0906,0.2862,0.3715,0.3647,0.4318,0.0889,0.0106,0.1807,0.079
8550,3600,0.0243,0.0271,0.0522,0.0321,0.0915,0.3109,0.4039,0.3945,0.4626,0.0938,0.0106,0.1836,0.0791
8600,3600,0.0246,0.0269,0.0512,0.0313,0.0889,0.3075,0.3975,0.3865,0.4495,0.0925,0.0106,0.1826,0.0792
8650,3600,0.0254,0.0275,0.0494,0.0338,0.0866,0.2782,0.3569,0.3446,0.4034,0.0872,0.0105,0.1837,0.0816
8700,3600,0.0263,0.0292,0.0524,0.0388,0.0933,0.2714,0.3446,0.3364,0.3959,0.0831,0.0106,0.1916,0.0877
8750,3600,0.0267,0.0308,0.0558,0.0431,0.1009,0.2618,0.3262,0.3201,0.3785,0.0811,0.0106,0.1919,0.0902
8800,3600,0.0263,0.0299,0.0556,0.0422,0.1018,0.2646,0.3305,0.3255,0.3849,0.0819,0.0106,0.1862,0.0858
8850,3600,0.0257,0.029,0.0541,0.0377,0.0977,0.2801,0.3575,0.3536,0.4147,0.0844,0.0106,0.1768,0.079
8900,3600,0.0259,0.0287,0.0518,0.0364,0.0925,0.2708,0.3468,0.3428,0.4009,0.0827,0.0106,0.1745,0.0785
8950,3600,0.0271,0.0311,0.0485,0.0458,0.0891,0.2096,0.2633,0.2608,0.3109,0.073,0.0106,0.2005,0.097
9000,3600,0.0288,0.0349,0.0509,0.057,0.0948,0.1747,0.2141,0.2135,0.2574,0.0648,0.0106,0.2283,0.1155
9050,3600,0.0303,0.0366,0.0529,0.0609,0.0989,0.1718,0.2097,0.2098,0.2533,0.0617,0.0107,0.2383,0.1219
9100,3600,0.0311,0.037,0.0531,0.0617,0.099,0.1687,0.2048,0.2059,0.2485,0.0605,0.0108,0.2386,0.1235
9150,3600,0.0311,0.0362,0.0515,0.0594,0.0949,0.1613,0.1951,0.1964,0.2368,0.058,0.0108,0.2301,0.1201
9200,3600,0.0302,0.0331,0.0457,0.0517,0.0835,0.1428,0.1727,0.1718,0.2085,0.0533,0.0107,0.2081,0.1098
9250,3600,0.0284,0.0297,0.0398,0.0436,0.0726,0.1279,0.1542,0.1534,0.1858,0.0492,0.0107,0.186,0.0986
9300,3600,0.0275,0.0282,0.0369,0.0402,0.0666,0.1181,0.1431,0.1437,0.1741,0.0464,0.0108,0.1854,0.1019
9350,3600,0.0287,0.0309,0.039,0.0476,0.0679,0.1093,0.1338,0.1365,0.168,0.0472,0.0109,0.2349,0.1454
9400,3600,0.03,0.0338,0.0429,0.0558,0.0745,0.1161,0.1436,0.1472,0.1819,0.05,0.0109,0.2758,0.179
9450,3600,0.0299,0.0329,0.0427,0.0539,0.0752,0.1239,0.1532,0.1556,0.1913,0.0524,0.0109,0.2683,0.1703
9500,3600,0.0289,0.0313,0.0417,0.0507,0.076,0.1355,0.1678,0.169,0.2059,0.0544,0.0108,0.2491,0.1513
9550,3600,0.0281,0.0309,0.0439,0.0472,0.0797,0.1616,0.2006,0.1988,0.239,0.0587,0.0108,0.2174,0.1176
9600,3600,0.0287,0.0331,0.0477,0.0499,0.0853,0.1736,0.2141,0.2115,0.2539,0.0617,0.0108,0.213,0.1088
9650,3600,0.0293,0.0339,0.0498,0.05,0.0877,0.1854,0.2292,0.2241,0.2691,0.0649,0.0108,0.2076,0.1058
9700,3600,0.0284,0.0313,0.0502,0.0428,0.0868,0.2227,0.2815,0.2757,0.3265,0.0715,0.0108,0.1903,0.0925
9750,3600,0.0264,0.0284,0.051,0.0374,0.0889,0.2509,0.3188,0.3133,0.3702,0.08,0.0107,0.1808,0.0821
9800,3600,0.0251,0.0273,0.0517,0.0347,0.0907,0.2744,0.3521,0.3437,0.4063,0.0876,0.0107,0.1736,0.0762
150,3550,0.0275,0.0304,0.0567,0.039,0.0971,0.2696,0.3325,0.3184,0.3709,0.0744,0.0106,0.1879,0.0923
200,3550,0.0255,0.0301,0.0569,0.0385,0.0977,0.2706,0.3331,0.3174,0.3719,0.0769,0.0105,0.1866,0.0906
250,3550,0.0251,0.0289,0.0546,0.0365,0.0943,0.2686,0.3337,0.3192,0.3757,0.0792,0.0105,0.1787,0.0848
300,3550,0.0248,0.0289,0.0554,0.0364,0.0962,0.2852,0.3593,0.3467,0.4074,0.0827,0.0105,0.1851,0.0846
350,3550,0.0253,0.0306,0.0581,0.0406,0.1013,0.2854,0.3605,0.3499,0.4113,0.0861,0.0105,0.2053,0.0953
400,3550,0.0259,0.0322,0.0605,0.0467,0.1074,0.2736,0.3434,0.3377,0.3999,0.0878,0.0105,0.2209,0.104
450,3550,0.026,0.0329,0.0619,0.0494,0.112,0.2692,0.3348,0.3305,0.3934,0.0876,0.0107,0.225,0.1065
500,3550,0.0261,0.033,0.0624,0.0501,0.1132,0.267,0.3321,0.3279,0.3915,0.0863,0.0107,0.2238,0.1062
550,3550,0.0263,0.0334,0.0631,0.0513,0.1143,0.2696,0.336,0.3324,0.3974,0.0859,0.0107,0.2234,0.1059
600,3550,0.0267,0.0326,0.061,0.0487,0.1109,0.2819,0.3572,0.3514,0.4198,0.0877,0.0106,0.2166,0.1013
650,3550,0.0269,0.0317,0.057,0.0439,0.1043,0.3024,0.3906,0.382,0.4524,0.0906,0.0106,0.2015,0.0931
700,3550,0.0269,0.0317,0.0555,0.0443,0.1034,0.2981,0.3864,0.3781,0.4485,0.0916,0.0106,0.1942,0.0892
750,3550,0.0267,0.0319,0.0551,0.0448,0.1033,0.2885,0.3737,0.3661,0.435,0.09,0.0106,0.1872,0.0865
800,3550,0.0258,0.0299,0.0529,0.041,0.0969,0.2805,0.364,0.3549,0.4229,0.0883,0.0106,0.1784,0.082
850,3550,0.0252,0.0282,0.0516,0.0376,0.0924,0.2757,0.3582,0.3491,0.4144,0.0856,0.0105,0.1711,0.079
900,3550,0.0258,0.0277,0.0475,0.0363,0.0819,0.2462,0.3224,0.3116,0.3678,0.0762,0.0104,0.1649,0.0821
950,3550,0.0281,0.0336,0.0536,0.0483,0.0901,0.2229,0.282,0.2703,0.3184,0.0699,0.0103,0.1862,0.1033
1000,3550,0.0302,0.038,0.0622,0.0534,0.1017,0.2425,0.2953,0.279,0.3259,0.0725,0.0104,0.1947,0.1125
1050,3550,0.0302,0.0364,0.0648,0.0462,0.1065,0.3076,0.3827,0.3637,0.4143,0.0794,0.0105,0.184,0.0986
4600,3550,0.0262,0.0278,0.0478,0.031,0.0761,0.2733,0.3697,0.356,0.4151,0.0808,0.0106,0.117,0.0503
4650,3550,0.0257,0.0272,0.045,0.0295,0.0699,0.2651,0.367,0.3523,0.4125,0.0808,0.0105,0.1043,0.0437
4700,3550,0.0257,0.0271,0.0434,0.0289,0.0664,0.2639,0.3743,0.3601,0.4202,0.0811,0.0105,0.1029,0.0429
4750,3550,0.0258,0.0272,0.0441,0.0293,0.069,0.2694,0.3782,0.3646,0.4246,0.082,0.0106,0.1094,0.0461
4800,3550,0.0258,0.0273,0.0454,0.0298,0.0726,0.2717,0.3733,0.3595,0.4195,0.0819,0.0106,0.1142,0.0486
4850,3550,0.0255,0.0271,0.0455,0.03,0.0725,0.262,0.3557,0.3424,0.3991,0.0798,0.0105,0.1127,0.0481
4900,3550,0.0251,0.0265,0.0431,0.031,0.0695,0.231,0.3095,0.2967,0.3485,0.0757,0.0105,0.1123,0.049
4950,3550,0.0249,0.0266,0.0435,0.032,0.0702,0.2157,0.2847,0.2711,0.3208,0.0729,0.0105,0.1106,0.0487
5000,3550,0.0249,0.0268,0.0447,0.0324,0.0728,0.2213,0.2887,0.2753,0.3259,0.0734,0.0105,0.1152,0.0511
5050,3550,0.0248,0.0267,0.0446,0.0324,0.0734,0.2263,0.2949,0.2817,0.3331,0.0741,0.0105,0.1218,0.0545
5100,3550,0.0244,0.0258,0.042,0.0312,0.07,0.229,0.301,0.2891,0.3414,0.0733,0.0105,0.1258,0.0554
5150,3550,0.0241,0.025,0.0391,0.0306,0.0669,0.2245,0.2965,0.2866,0.3413,0.0734,0.0106,0.1337,0.0586
5200,3550,0.0242,0.0254,0.0418,0.0304,0.0734,0.266,0.353,0.3452,0.4072,0.0798,0.0106,0.1622,0.0692
5250,3550,0.0249,0.0275,0.0469,0.0355,0.0846,0.2833,0.3727,0.367,0.4335,0.0864,0.0106,0.1841,0.0812
5300,3550,0.0262,0.0299,0.0485,0.0427,0.088,0.239,0.3046,0.3001,0.3591,0.0806,0.0106,0.1994,0.0947
5350,3550,0.0282,0.0333,0.0479,0.0511,0.0861,0.1761,0.2186,0.2153,0.2612,0.0658,0.0107,0.2168,0.1103
5400,3550,0.0301,0.0349,0.0484,0.0544,0.0866,0.1561,0.1883,0.1883,0.2261,0.0565,0.0107,0.2227,0.1156
5450,3550,0.0305,0.0354,0.0487,0.0553,0.087,0.154,0.1855,0.1857,0.2223,0.0533,0.0106,0.2241,0.1172
5500,3550,0.03,0.0345,0.0472,0.0548,0.0852,0.1469,0.1771,0.1782,0.2133,0.0519,0.0106,0.2268,0.1221
5550,3550,0.0292,0.0322,0.0434,0.0531,0.0805,0.1345,0.1634,0.1661,0.2001,0.0497,0.0106,0.2412,0.1433
5600,3550,0.0284,0.0301,0.0385,0.0532,0.0716,0.1092,0.1351,0.1398,0.1722,0.0458,0.0107,0.2796,0.191
5650,3550,0.0282,0.0297,0.0363,0.0493,0.0625,0.0919,0.1137,0.1169,0.1454,0.0415,0.0108,0.2816,0.2011
5700,3550,0.0282,0.0291,0.0352,0.0464,0.0584,0.0843,0.104,0.1066,0.1317,0.0384,0.0109,0.2724,0.1979
5750,3550,0.0287,0.0299,0.0364,0.049,0.061,0.0872,0.1071,0.1099,0.1357,0.0387,0.0108,0.2713,0.1972
5800,3550,0.0293,0.0315,0.0402,0.0524,0.0695,0.1103,0.1352,0.1382,0.1688,0.0416,0.0108,0.2637,0.1827
